locus_tag	ftype	length_bp	gene	EC_number	COG	product
DBBBBKPJ_01587	CDS	957				hypothetical protein
DBBBBKPJ_01588	CDS	1419				hypothetical protein
DBBBBKPJ_01589	CDS	897				hypothetical protein
DBBBBKPJ_01590	CDS	1137				glycosyl transferase family protein
DBBBBKPJ_01591	CDS	1758				carbamoyl transferase
DBBBBKPJ_01592	CDS	1479				hypothetical protein
DBBBBKPJ_01593	CDS	759	inaA_1			Protein InaA
DBBBBKPJ_01594	CDS	735	waaP_1			lipopolysaccharide kinase WaaP
DBBBBKPJ_01595	CDS	807	waaP_2			lipopolysaccharide kinase WaaP
DBBBBKPJ_01596	CDS	1122	waaG			UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG
DBBBBKPJ_01597	CDS	1068	waaC			heptosyltransferase I
DBBBBKPJ_01598	CDS	1038	waaF			heptosyltransferase II
DBBBBKPJ_01599	CDS	924	ilvE	2.6.1.42		branched-chain amino acid aminotransferase
DBBBBKPJ_01600	CDS	2949	glnE	2.7.7.42		bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase
DBBBBKPJ_01601	CDS	2649	aceE			pyruvate dehydrogenase subunit E1
DBBBBKPJ_01602	CDS	1644	aceF			dihydrolipoamide acetyltransferase
DBBBBKPJ_01603	CDS	2700				hypothetical protein
DBBBBKPJ_01604	CDS	648	msrA			peptide methionine sulfoxide reductase
DBBBBKPJ_01605	CDS	837	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
DBBBBKPJ_01606	CDS	1803				acyl-CoA dehydrogenase
DBBBBKPJ_01607	CDS	1743				sodium/hydrogen antiporter
DBBBBKPJ_01608	CDS	3357				potassium efflux protein KefA
DBBBBKPJ_01609	CDS	1461	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
DBBBBKPJ_01610	CDS	975				hypothetical protein
DBBBBKPJ_01611	CDS	1278	metY	2.5.1.49		O-acetylhomoserine aminocarboxypropyltransferase
DBBBBKPJ_01612	CDS	453				hypothetical protein
DBBBBKPJ_01613	CDS	816				hypothetical protein
DBBBBKPJ_01614	CDS	768	soj_1	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
DBBBBKPJ_01615	CDS	906				transcriptional regulator
DBBBBKPJ_01616	CDS	1317				major facilitator superfamily transporter
DBBBBKPJ_01617	CDS	930				short-chain dehydrogenase
DBBBBKPJ_01618	CDS	1074				transcriptional regulator
DBBBBKPJ_01619	CDS	981				hypothetical protein
DBBBBKPJ_01620	CDS	1068	hemE	4.1.1.37		uroporphyrinogen decarboxylase
DBBBBKPJ_01621	CDS	1434	gltD	1.4.1.13		glutamate synthase subunit beta
DBBBBKPJ_01622	CDS	4446	gltB	1.4.1.13		glutamate synthase subunit alpha
DBBBBKPJ_01623	CDS	1269	fabF2	2.3.1.41		3-oxoacyl-ACP synthase
DBBBBKPJ_01624	CDS	507			COG1733	putative HTH-type transcriptional regulator
DBBBBKPJ_01625	CDS	1143	pdxB			erythronate-4-phosphate dehydrogenase
DBBBBKPJ_01626	CDS	1734	aceK	2.7.11.5		bifunctional isocitrate dehydrogenase kinase/phosphatase
DBBBBKPJ_01627	CDS	534	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
DBBBBKPJ_01628	CDS	363				hypothetical protein
DBBBBKPJ_01629	CDS	834				short-chain dehydrogenase
DBBBBKPJ_01630	CDS	912				transcriptional regulator
DBBBBKPJ_01631	CDS	255				hypothetical protein
DBBBBKPJ_01632	CDS	417				hypothetical protein
DBBBBKPJ_01633	CDS	1623				two-component sensor
DBBBBKPJ_01634	CDS	633				two-component response regulator
DBBBBKPJ_01635	CDS	342				hypothetical protein
DBBBBKPJ_01636	CDS	921				transcriptional regulator
DBBBBKPJ_01637	CDS	3288				pyruvate carboxylase
DBBBBKPJ_01638	CDS	405				hypothetical protein
DBBBBKPJ_01639	CDS	672	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
DBBBBKPJ_01640	CDS	633				transcriptional regulator
DBBBBKPJ_01641	CDS	228				hypothetical protein
DBBBBKPJ_01642	CDS	1941				helicase
DBBBBKPJ_01643	CDS	759				hypothetical protein
DBBBBKPJ_01644	CDS	942	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
DBBBBKPJ_01645	CDS	2424				hypothetical protein
DBBBBKPJ_01646	CDS	1041	aphA			acetylpolyamine aminohydrolase
DBBBBKPJ_01647	CDS	1092				spermidine/putrescine-binding protein
DBBBBKPJ_01648	CDS	912				hypothetical protein
DBBBBKPJ_01649	CDS	1203				hypothetical protein
DBBBBKPJ_01650	CDS	873				transcriptional regulator
DBBBBKPJ_01651	CDS	135				hypothetical protein
DBBBBKPJ_01652	CDS	729	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
DBBBBKPJ_01653	CDS	1383	glcD_3			glycolate oxidase subunit GlcD
DBBBBKPJ_01654	CDS	1602				acetolactate synthase
DBBBBKPJ_01655	CDS	1392				sodium:solute symport protein
DBBBBKPJ_01656	CDS	1512				transporter
DBBBBKPJ_01657	CDS	420				hypothetical protein
DBBBBKPJ_01658	CDS	960	gbuA			guanidinobutyrase
DBBBBKPJ_01659	CDS	894	gbuR			protein GbuR
DBBBBKPJ_01660	CDS	1323	bdlA			biofilm dispersion protein
DBBBBKPJ_01661	CDS	612				hypothetical protein
DBBBBKPJ_01662	CDS	336				hypothetical protein
DBBBBKPJ_01663	CDS	1641				ABC transporter ATP-binding protein
DBBBBKPJ_01664	CDS	1590				hypothetical protein
DBBBBKPJ_01665	CDS	432				acetyltransferase
DBBBBKPJ_01666	CDS	2709				cation-transporting P-type ATPase
DBBBBKPJ_01667	CDS	720	lasR			transcriptional regulator LasR
DBBBBKPJ_01668	CDS	210	rsaL			regulatory protein RsaL
DBBBBKPJ_01669	CDS	606	lasI			acyl-homoserine-lactone synthase
DBBBBKPJ_01670	CDS	1953				hypothetical protein
DBBBBKPJ_01671	CDS	252				hypothetical protein
DBBBBKPJ_01672	CDS	1056				hypothetical protein
DBBBBKPJ_01673	CDS	2886				sensor/response regulator hybrid protein
DBBBBKPJ_01674	CDS	534	proQ			RNA chaperone ProQ
DBBBBKPJ_01675	tRNA	74				tRNA-Cys(gca)
DBBBBKPJ_01676	CDS	1041				hypothetical protein
DBBBBKPJ_01677	CDS	591	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
DBBBBKPJ_01678	CDS	867	kynA			tryptophan 2,3-dioxygenase
DBBBBKPJ_01679	CDS	561				acetyltransferase
DBBBBKPJ_01680	CDS	438				transcriptional regulator
DBBBBKPJ_01681	CDS	900				hypothetical protein
DBBBBKPJ_01682	CDS	603				hypothetical protein
DBBBBKPJ_01683	CDS	1149	alkB1			alkane-1 monooxygenase
DBBBBKPJ_01684	CDS	1608				chemotaxis transducer
DBBBBKPJ_01685	CDS	1344				two-component response regulator
DBBBBKPJ_01686	CDS	1377				two-component sensor
DBBBBKPJ_01687	tRNA	87				tRNA-Leu(taa)
DBBBBKPJ_01688	CDS	369	lecA			PA-I galactophilic lectin
DBBBBKPJ_01689	CDS	147				hypothetical protein
DBBBBKPJ_01690	CDS	408				hypothetical protein
DBBBBKPJ_01691	CDS	1764				hypothetical protein
DBBBBKPJ_01692	CDS	210				hypothetical protein
DBBBBKPJ_01693	CDS	1188				hypothetical protein
DBBBBKPJ_01694	CDS	426				hypothetical protein
DBBBBKPJ_01695	CDS	828				trans-aconitate 2-methyltransferase
DBBBBKPJ_01696	CDS	1476				sulfate transporter
DBBBBKPJ_01697	CDS	1203	intA_1		COG0582	Prophage integrase IntA
DBBBBKPJ_01698	CDS	1599				hypothetical protein
DBBBBKPJ_01699	CDS	912				hypothetical protein
DBBBBKPJ_01700	CDS	864				hypothetical protein
DBBBBKPJ_01701	CDS	1158				hypothetical protein
DBBBBKPJ_01702	CDS	513				hypothetical protein
DBBBBKPJ_01703	CDS	1617				methyl-accepting chemotaxis protein CtpH
DBBBBKPJ_01704	CDS	288				hypothetical protein
DBBBBKPJ_01705	CDS	231				hypothetical protein
DBBBBKPJ_01706	CDS	543				hypothetical protein
DBBBBKPJ_01707	CDS	147				hypothetical protein
DBBBBKPJ_01708	CDS	693				transporter
DBBBBKPJ_01709	CDS	1695				AMP-binding protein
DBBBBKPJ_01710	CDS	1086				transcriptional regulator
DBBBBKPJ_01711	CDS	1668				AMP-binding protein
DBBBBKPJ_01712	CDS	768				short-chain dehydrogenase
DBBBBKPJ_01713	CDS	1191				acyl-CoA thiolase
DBBBBKPJ_01714	CDS	1128				acyl-CoA dehydrogenase
DBBBBKPJ_01715	CDS	933				transcriptional regulator
DBBBBKPJ_01716	CDS	1230				acyl-CoA dehydrogenase
DBBBBKPJ_01717	CDS	192				hypothetical protein
DBBBBKPJ_01718	CDS	1044	alx_1		COG0861	Putative membrane-bound redox modulator Alx
DBBBBKPJ_01719	CDS	1386				hypothetical protein
DBBBBKPJ_01720	CDS	906				transcriptional regulator
DBBBBKPJ_01721	CDS	426				ring-cleaving dioxygenase
DBBBBKPJ_01722	CDS	813	xthA	3.1.11.2		exonuclease III
DBBBBKPJ_01723	CDS	633				hypothetical protein
DBBBBKPJ_01724	CDS	1740	tamA		COG0729	Translocation and assembly module subunit TamA
DBBBBKPJ_01725	CDS	3666	tamB		COG2911	Translocation and assembly module subunit TamB
DBBBBKPJ_01726	CDS	636				CDP-alcohol phosphatidyltransferase
DBBBBKPJ_01727	CDS	1761	ynbC		COG2267	putative protein YnbC
DBBBBKPJ_01728	CDS	1350	ynbD		COG0671	putative protein YnbD
DBBBBKPJ_01729	CDS	453				hypothetical protein
DBBBBKPJ_01730	CDS	630				acyltransferase
DBBBBKPJ_01731	CDS	936				phosphatidate cytidylyltransferase
DBBBBKPJ_01732	CDS	996				oxidoreductase
DBBBBKPJ_01733	CDS	912				transcriptional regulator
DBBBBKPJ_01734	CDS	1350				sodium:alanine symporter
DBBBBKPJ_01735	CDS	498	tpx			2-Cys peroxiredoxin
DBBBBKPJ_01736	CDS	1125		2.6.1.9		aminotransferase
DBBBBKPJ_01737	CDS	1326				hypothetical protein
DBBBBKPJ_01738	CDS	1365				hypothetical protein
DBBBBKPJ_01739	CDS	1281				resistance-nodulation-cell division (RND) efflux membrane fusion protein
DBBBBKPJ_01740	CDS	3132				resistance-nodulation-cell division (RND) efflux transporter
DBBBBKPJ_01741	CDS	3111				resistance-nodulation-cell division (RND) efflux transporter
DBBBBKPJ_01742	CDS	1497	oprM_2			outer membrane protein OprM
DBBBBKPJ_01743	CDS	255				hypothetical protein
DBBBBKPJ_01744	CDS	1419				two-component sensor
DBBBBKPJ_01745	CDS	675				two-component response regulator
DBBBBKPJ_01746	CDS	1287	czcC			outer membrane protein CzcC
DBBBBKPJ_01747	CDS	1455	czcB			resistance-nodulation-cell division (RND) divalent metal cation efflux membrane fusion protein CzcB
DBBBBKPJ_01748	CDS	3156	czcA			resistance-nodulation-cell division (RND) divalent metal cation efflux transporter CzcA
DBBBBKPJ_01749	CDS	957	xylS			transcriptional regulator XylS
DBBBBKPJ_01750	CDS	1368	xylX			toluate 1,2-dioxygenase subunit alpha
DBBBBKPJ_01751	CDS	489	xylY			toluate 1,2-dioxygenase subunit beta
DBBBBKPJ_01752	CDS	1014	xylZ			toluate 1,2-dioxygenase electron transfer subunit
DBBBBKPJ_01753	CDS	762	xylL	1.3.1.25		1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase
DBBBBKPJ_01754	CDS	1023	antC			anthranilate dioxygenase reductase
DBBBBKPJ_01755	CDS	492	antB			anthranilate dioxygenase small subunit
DBBBBKPJ_01756	CDS	1395	antA			anthranilate dioxygenase large subunit
DBBBBKPJ_01757	CDS	156				hypothetical protein
DBBBBKPJ_01758	CDS	753				hypothetical protein
DBBBBKPJ_01759	CDS	213				hypothetical protein
DBBBBKPJ_01760	CDS	876			COG1192	putative protein
DBBBBKPJ_01761	CDS	249				hypothetical protein
DBBBBKPJ_01762	CDS	1650				hypothetical protein
DBBBBKPJ_01763	CDS	561				hypothetical protein
DBBBBKPJ_01764	CDS	1227				hypothetical protein
DBBBBKPJ_01765	CDS	780				hypothetical protein
DBBBBKPJ_01766	CDS	528				hypothetical protein
DBBBBKPJ_01767	CDS	441				Single-stranded DNA-binding protein
DBBBBKPJ_01768	CDS	2013	topA_2	5.99.1.2		DNA topoisomerase I
DBBBBKPJ_01769	CDS	996				hypothetical protein
DBBBBKPJ_01770	CDS	837	str_1			streptomycin 3''-phosphotransferase
DBBBBKPJ_01771	CDS	804	aph_2			aminoglycoside 3-N-acetyltransferase
DBBBBKPJ_01772	CDS	729				IS6 family transposase IS6100
DBBBBKPJ_01773	CDS	2886				Tn3 family transposase
DBBBBKPJ_01774	CDS	618				hypothetical protein
DBBBBKPJ_01775	CDS	558				hypothetical protein
DBBBBKPJ_01776	CDS	213				hypothetical protein
DBBBBKPJ_01777	CDS	393				hypothetical protein
DBBBBKPJ_01778	CDS	687				hypothetical protein
DBBBBKPJ_01779	CDS	738				hypothetical protein
DBBBBKPJ_01780	CDS	279				hypothetical protein
DBBBBKPJ_01781	CDS	813				hypothetical protein
DBBBBKPJ_01782	CDS	354				hypothetical protein
DBBBBKPJ_01783	CDS	918				hypothetical protein
DBBBBKPJ_01784	CDS	690				hypothetical protein
DBBBBKPJ_01785	CDS	324				hypothetical protein
DBBBBKPJ_01786	CDS	408				hypothetical protein
DBBBBKPJ_01787	CDS	261				hypothetical protein
DBBBBKPJ_01788	CDS	648				hypothetical protein
DBBBBKPJ_01789	CDS	1110				hypothetical protein
DBBBBKPJ_01790	CDS	321				hypothetical protein
DBBBBKPJ_01791	CDS	306				hypothetical protein
DBBBBKPJ_01792	CDS	2280				hypothetical protein
DBBBBKPJ_01793	CDS	207				hypothetical protein
DBBBBKPJ_01794	CDS	600				hypothetical protein
DBBBBKPJ_01795	CDS	642				hypothetical protein
DBBBBKPJ_01796	CDS	726				hypothetical protein
DBBBBKPJ_01797	CDS	606				hypothetical protein
DBBBBKPJ_01798	CDS	540				hypothetical protein
DBBBBKPJ_01799	CDS	2190				hypothetical protein
DBBBBKPJ_01800	CDS	750				hypothetical protein
DBBBBKPJ_01801	CDS	384				hypothetical protein
DBBBBKPJ_01802	CDS	234				hypothetical protein
DBBBBKPJ_01803	CDS	360				hypothetical protein
DBBBBKPJ_01804	CDS	399				hypothetical protein
DBBBBKPJ_01805	CDS	690				hypothetical protein
DBBBBKPJ_01806	CDS	906				hypothetical protein
DBBBBKPJ_01807	CDS	1419				hypothetical protein
DBBBBKPJ_01808	CDS	441				hypothetical protein
DBBBBKPJ_01809	CDS	915	vgrG1_1			type VI secretion system protein VgrG
DBBBBKPJ_01810	CDS	741				hypothetical protein
DBBBBKPJ_01811	CDS	3363				hypothetical protein
DBBBBKPJ_01812	CDS	981				hypothetical protein
DBBBBKPJ_01813	CDS	435				hypothetical protein
DBBBBKPJ_01814	CDS	603				glutathione S-transferase
DBBBBKPJ_01815	CDS	1167				aminotransferase
DBBBBKPJ_01816	CDS	477				transcriptional regulator
DBBBBKPJ_01817	CDS	636				hypothetical protein
DBBBBKPJ_01818	CDS	1197				transporter
DBBBBKPJ_01819	CDS	894				transporter
DBBBBKPJ_01820	CDS	762				short-chain dehydrogenase
DBBBBKPJ_01821	CDS	1005				oxidoreductase
DBBBBKPJ_01822	CDS	1722				sulfate transporter
DBBBBKPJ_01823	CDS	1959				chemotaxis transducer
DBBBBKPJ_01824	CDS	408				hypothetical protein
DBBBBKPJ_01825	CDS	609				hypothetical protein
DBBBBKPJ_01826	CDS	348				aldehyde-activating protein
DBBBBKPJ_01827	CDS	1110				tRNA 2-selenouridine synthase
DBBBBKPJ_01828	CDS	1035	selD	2.7.9.3		selenide, water dikinase
DBBBBKPJ_01829	CDS	279				hypothetical protein
DBBBBKPJ_01830	CDS	1038			COG1752	putative NTE family protein
DBBBBKPJ_01831	CDS	606				hypothetical protein
DBBBBKPJ_01832	CDS	909		3.5.1.2		glutaminase
DBBBBKPJ_01833	CDS	693	kdpE			two-component response regulator KdpE
DBBBBKPJ_01834	CDS	2658	kdpD			two-component sensor KdpD
DBBBBKPJ_01835	CDS	552	kdpC	3.6.3.12		potassium-transporting ATPase subunit C
DBBBBKPJ_01836	CDS	2073	kdpB	3.6.3.12		potassium-transporting ATPase subunit B
DBBBBKPJ_01837	CDS	1695	kdpA	3.6.3.12		potassium-transporting ATPase subunit A
DBBBBKPJ_01838	CDS	90	kdpF	3.6.3.12		potassium-transporting ATPase subunit F
DBBBBKPJ_01839	CDS	1155				acyl-CoA dehydrogenase
DBBBBKPJ_01840	CDS	867				transcriptional regulator
DBBBBKPJ_01841	CDS	786		4.2.1.17		enoyl-CoA hydratase
DBBBBKPJ_01842	CDS	1530		1.1.1.157		3-hydroxyacyl-CoA dehydrogenase
DBBBBKPJ_01843	CDS	648				transcriptional regulator
DBBBBKPJ_01844	CDS	1275				major facilitator superfamily transporter
DBBBBKPJ_01845	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
DBBBBKPJ_01846	CDS	807				hypothetical protein
DBBBBKPJ_01847	CDS	663				glutathione S-transferase
DBBBBKPJ_01848	CDS	861				hydrolase
DBBBBKPJ_01849	CDS	813				hydrolase
DBBBBKPJ_01850	CDS	642	rhtC_2		COG1280	Threonine efflux protein
DBBBBKPJ_01851	CDS	825				transcriptional regulator
DBBBBKPJ_01852	CDS	438				esterase
DBBBBKPJ_01853	CDS	1668				AMP-binding protein
DBBBBKPJ_01854	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
DBBBBKPJ_01855	CDS	342				lipase
DBBBBKPJ_01856	CDS	1023	gpsA	1.1.1.94		glycerol-3-phosphate dehydrogenase
DBBBBKPJ_01857	CDS	2109	btuB_2			Vitamin B12 transporter BtuB
DBBBBKPJ_01858	CDS	930				hypothetical protein
DBBBBKPJ_01859	CDS	1956				sensor/response regulator hybrid protein
DBBBBKPJ_01860	CDS	516	fabA			3-hydroxydecanoyl-ACP dehydratase
DBBBBKPJ_01861	CDS	1218	fabB	2.3.1.41		3-oxoacyl-ACP synthase
DBBBBKPJ_01862	CDS	1626				chemotaxis transducer
DBBBBKPJ_01863	CDS	441			COG1733	putative HTH-type transcriptional regulator
DBBBBKPJ_01864	CDS	477				hypothetical protein
DBBBBKPJ_01865	CDS	1035				hypothetical protein
DBBBBKPJ_01866	CDS	825				hypothetical protein
DBBBBKPJ_01867	CDS	423				transcriptional regulator
DBBBBKPJ_01868	CDS	492				oxidoreductase
DBBBBKPJ_01869	CDS	2247				aldehyde dehydrogenase
DBBBBKPJ_01870	CDS	1302				cytochrome C
DBBBBKPJ_01871	CDS	783				transcriptional regulator
DBBBBKPJ_01872	CDS	822		2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
DBBBBKPJ_01873	CDS	726				hypothetical protein
DBBBBKPJ_01874	CDS	1905	htpG			chaperone protein HtpG
DBBBBKPJ_01875	CDS	1230				hypothetical protein
DBBBBKPJ_01876	CDS	447				hypothetical protein
DBBBBKPJ_01877	CDS	474				hypothetical protein
DBBBBKPJ_01878	CDS	237				hypothetical protein
DBBBBKPJ_01879	CDS	765				hypothetical protein
DBBBBKPJ_01880	CDS	1314	braB			branched-chain amino acid transporter
DBBBBKPJ_01881	CDS	888	sucD	6.2.1.5		succinyl-CoA ligase subunit alpha
DBBBBKPJ_01882	CDS	1167	sucC	6.2.1.5		succinyl-CoA ligase subunit beta
DBBBBKPJ_01883	CDS	1437	lpdG_1	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
DBBBBKPJ_01884	CDS	1230	sucB	2.3.1.61		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
DBBBBKPJ_01885	CDS	2832	sucA	1.2.4.2		2-oxoglutarate dehydrogenase subunit E1
DBBBBKPJ_01886	CDS	708	sdhB			succinate dehydrogenase iron-sulfur subunit
DBBBBKPJ_01887	CDS	1773	sdhA	1.3.5.1		succinate dehydrogenase flavoprotein subunit
DBBBBKPJ_01888	CDS	375	sdhD			succinate dehydrogenase subunit D
DBBBBKPJ_01889	CDS	387	sdhC			succinate dehydrogenase subunit C
DBBBBKPJ_01890	CDS	1287	gltA	2.3.3.1		citrate synthase
DBBBBKPJ_01891	CDS	609				hypothetical protein
DBBBBKPJ_01892	CDS	255				hypothetical protein
DBBBBKPJ_01893	CDS	756				hypothetical protein
DBBBBKPJ_01894	CDS	342				hypothetical protein
DBBBBKPJ_01895	CDS	867				3-hydroxyisobutyrate dehydrogenase
DBBBBKPJ_01896	CDS	552				hypothetical protein
DBBBBKPJ_01897	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
DBBBBKPJ_01898	CDS	597				hypothetical protein
DBBBBKPJ_01899	CDS	1146				hypothetical protein
DBBBBKPJ_01900	CDS	180				hypothetical protein
DBBBBKPJ_01901	CDS	882				transcriptional regulator
DBBBBKPJ_01902	CDS	1362				major facilitator superfamily transporter
DBBBBKPJ_01903	CDS	354	amnD	3.5.99.5		2-aminomuconate deaminase
DBBBBKPJ_01904	CDS	1398				oxidoreductase
DBBBBKPJ_01905	CDS	1365				glutamine synthetase
DBBBBKPJ_01906	CDS	1311				oxidoreductase
DBBBBKPJ_01907	CDS	240				sulfurtransferase TusA
DBBBBKPJ_01908	CDS	1059				23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
DBBBBKPJ_01909	CDS	2733	acnA	4.2.1.3		aconitate hydratase
DBBBBKPJ_01910	CDS	1566	aer			aerotaxis receptor Aer
DBBBBKPJ_01911	CDS	1158				hypothetical protein
DBBBBKPJ_01912	CDS	633				hypothetical protein
DBBBBKPJ_01913	CDS	1428	ccoN2			cbb3-type cytochrome C oxidase subunit I
DBBBBKPJ_01914	CDS	609	ccoO2			cbb3-type cytochrome C oxidase subunit II
DBBBBKPJ_01915	CDS	186	ccoQ2			cytochrome C oxidase cbb3-type subunit CcoQ
DBBBBKPJ_01916	CDS	927	ccoP2			cytochrome C oxidase cbb3-type subunit CcoP
DBBBBKPJ_01917	CDS	1428	ccoN1			cbb3-type cytochrome C oxidase subunit I
DBBBBKPJ_01918	CDS	612	ccoO1			cbb3-type cytochrome C oxidase subunit II
DBBBBKPJ_01919	CDS	186	ccoQ1			cytochrome C oxidase cbb3-type subunit CcoQ
DBBBBKPJ_01920	CDS	957	ccoP1			cytochrome C oxidase cbb3-type subunit CcoP
DBBBBKPJ_01921	CDS	1416				ferredoxin
DBBBBKPJ_01922	CDS	540				hypothetical protein
DBBBBKPJ_01923	CDS	2436				cation-transporting P-type ATPase
DBBBBKPJ_01924	CDS	210				hypothetical protein
DBBBBKPJ_01925	CDS	684				hypothetical protein
DBBBBKPJ_01926	CDS	1383	hemN			oxygen-independent coproporphyrinogen-III oxidase
DBBBBKPJ_01927	CDS	468				hypothetical protein
DBBBBKPJ_01928	CDS	735	anr			transcriptional regulator Anr
DBBBBKPJ_01929	CDS	549	apt	2.4.2.7		adenine phosphoribosyltransferase
DBBBBKPJ_01930	CDS	837				hypothetical protein
DBBBBKPJ_01931	CDS	369				drug efflux transporter
DBBBBKPJ_01932	CDS	330				multidrug efflux system protein MdtI
DBBBBKPJ_01933	CDS	849	fabR			HTH-type transcriptional repressor FabR
DBBBBKPJ_01934	CDS	1545				flavin-containing monooxygenase
DBBBBKPJ_01935	CDS	888				Baeyer-Villiger monooxygenase
DBBBBKPJ_01936	CDS	540				hypothetical protein
DBBBBKPJ_01937	CDS	1149				acyl-CoA dehydrogenase
DBBBBKPJ_01938	CDS	597	recR			recombination protein RecR
DBBBBKPJ_01939	CDS	327				nucleoid-associated protein
DBBBBKPJ_01940	CDS	1983	dnaX	2.7.7.7		DNA polymerase III subunits gamma/tau
DBBBBKPJ_01941	CDS	747				hypothetical protein
DBBBBKPJ_01942	CDS	378				hypothetical protein
DBBBBKPJ_01943	CDS	2385	lig	6.5.1.2		NAD-dependent DNA ligase LigA
DBBBBKPJ_01944	CDS	870	zipA			cell division protein ZipA
DBBBBKPJ_01945	CDS	3489	smc_1		COG1196	Chromosome partition protein Smc
DBBBBKPJ_01946	CDS	660				transcriptional regulator
DBBBBKPJ_01947	CDS	1134	alkB2			alkane-1 monooxygenase
DBBBBKPJ_01948	CDS	1455	xdhA			xanthine dehydrogenase
DBBBBKPJ_01949	CDS	2400	xdhB			xanthine dehydrogenase
DBBBBKPJ_01950	CDS	840				hypothetical protein
DBBBBKPJ_01951	CDS	1305				guanine deaminase
DBBBBKPJ_01952	CDS	780				transcriptional regulator
DBBBBKPJ_01953	CDS	1350				transporter
DBBBBKPJ_01954	CDS	381				5-hydroxyisourate hydrolase
DBBBBKPJ_01955	CDS	927				hypothetical protein
DBBBBKPJ_01956	CDS	516	uao			Uric acid degradation bifunctional protein
DBBBBKPJ_01957	CDS	999	alc	3.5.3.4		allantoicase
DBBBBKPJ_01958	CDS	510		3.5.1.116		ureidoglycolate hydrolase
DBBBBKPJ_01959	CDS	1278				hypothetical protein
DBBBBKPJ_01960	CDS	111				hypothetical protein
DBBBBKPJ_01961	CDS	492				hypothetical protein
DBBBBKPJ_01962	CDS	141				hypothetical protein
DBBBBKPJ_01963	CDS	240				hypothetical protein
DBBBBKPJ_01964	CDS	225				hypothetical protein
DBBBBKPJ_01965	CDS	366				hypothetical protein
DBBBBKPJ_01966	CDS	1146				IS200/IS605 family transposase ISPa18
DBBBBKPJ_01967	CDS	435				hypothetical protein
DBBBBKPJ_01968	CDS	114				hypothetical protein
DBBBBKPJ_01969	CDS	1032				hypothetical protein
DBBBBKPJ_01970	CDS	138				hypothetical protein
DBBBBKPJ_01971	CDS	306				hypothetical protein
DBBBBKPJ_01972	CDS	810	recE	3.1.11.-		Exodeoxyribonuclease 8
DBBBBKPJ_01973	CDS	831				hypothetical protein
DBBBBKPJ_01974	CDS	462	ssb_1			single-stranded DNA-binding protein
DBBBBKPJ_01975	CDS	600				hypothetical protein
DBBBBKPJ_01976	CDS	186				hypothetical protein
DBBBBKPJ_01977	CDS	225				hypothetical protein
DBBBBKPJ_01978	CDS	1143				hypothetical protein
DBBBBKPJ_01979	CDS	450				hypothetical protein
DBBBBKPJ_01980	CDS	444				hypothetical protein
DBBBBKPJ_01981	CDS	297				hypothetical protein
DBBBBKPJ_01982	CDS	444				hypothetical protein
DBBBBKPJ_01983	CDS	282				hypothetical protein
DBBBBKPJ_01984	CDS	657				hypothetical protein
