locus_tag	ftype	length_bp	gene	EC_number	COG	product
AJBIBFBA_01940	CDS	1983				hypothetical protein
AJBIBFBA_01941	CDS	747				hypothetical protein
AJBIBFBA_01942	CDS	378				hypothetical protein
AJBIBFBA_01943	CDS	2385	ligA	6.5.1.2		DNA ligase
AJBIBFBA_01944	CDS	870	zipA			Cell division protein ZipA
AJBIBFBA_01945	CDS	3489	smc_1		COG1196	Chromosome partition protein Smc
AJBIBFBA_01946	CDS	660				hypothetical protein
AJBIBFBA_01947	CDS	1134	alkB2	1.14.15.3		Alkane 1-monooxygenase 2
AJBIBFBA_01948	CDS	1455				hypothetical protein
AJBIBFBA_01949	CDS	2400	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
AJBIBFBA_01950	CDS	840				hypothetical protein
AJBIBFBA_01951	CDS	1305	guaD_1	3.5.4.3	COG0402	Guanine deaminase
AJBIBFBA_01952	CDS	780				hypothetical protein
AJBIBFBA_01953	CDS	1350	adeP_2		COG2252	Adenine permease AdeP
AJBIBFBA_01954	CDS	381	pucM	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
AJBIBFBA_01955	CDS	927				hypothetical protein
AJBIBFBA_01956	CDS	516	uao			Uric acid degradation bifunctional protein
AJBIBFBA_01957	CDS	999	alc	3.5.3.4		allantoicase
AJBIBFBA_01958	CDS	510	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
AJBIBFBA_01959	CDS	1278				hypothetical protein
AJBIBFBA_01960	CDS	111				hypothetical protein
AJBIBFBA_01961	CDS	492				hypothetical protein
AJBIBFBA_01962	CDS	141				hypothetical protein
AJBIBFBA_01963	CDS	240				hypothetical protein
AJBIBFBA_01964	CDS	225				hypothetical protein
AJBIBFBA_01965	CDS	366				hypothetical protein
AJBIBFBA_01966	CDS	1146				IS200/IS605 family transposase ISPa18
AJBIBFBA_01967	CDS	435				hypothetical protein
AJBIBFBA_01968	CDS	114				hypothetical protein
AJBIBFBA_01969	CDS	1032				hypothetical protein
AJBIBFBA_01970	CDS	138				hypothetical protein
AJBIBFBA_01971	CDS	306				hypothetical protein
AJBIBFBA_01972	CDS	810	recE	3.1.11.-		Exodeoxyribonuclease 8
AJBIBFBA_01973	CDS	831				hypothetical protein
AJBIBFBA_01974	CDS	462	ssb_1		COG0629	Single-stranded DNA-binding protein
AJBIBFBA_01975	CDS	600				hypothetical protein
AJBIBFBA_01976	CDS	186				hypothetical protein
AJBIBFBA_01977	CDS	225				hypothetical protein
AJBIBFBA_01978	CDS	1143				hypothetical protein
AJBIBFBA_01979	CDS	450				hypothetical protein
AJBIBFBA_01980	CDS	444				hypothetical protein
AJBIBFBA_01981	CDS	297				hypothetical protein
AJBIBFBA_01982	CDS	444				hypothetical protein
AJBIBFBA_01983	CDS	282				hypothetical protein
AJBIBFBA_01984	CDS	657				hypothetical protein
AJBIBFBA_01985	CDS	336				hypothetical protein
AJBIBFBA_01986	CDS	246				hypothetical protein
AJBIBFBA_01987	CDS	1011	xerC_1			Tyrosine recombinase XerC
AJBIBFBA_01988	tRNA	90				tRNA-Ser(cga)
AJBIBFBA_01989	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
AJBIBFBA_01990	CDS	759	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
AJBIBFBA_01991	CDS	1191	bamC			Outer membrane protein assembly factor BamC
AJBIBFBA_01992	CDS	879	dapA_3	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
AJBIBFBA_01993	CDS	558	gcvR		COG2716	Glycine cleavage system transcriptional repressor
AJBIBFBA_01994	CDS	474	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
AJBIBFBA_01995	CDS	1074				hypothetical protein
AJBIBFBA_01996	CDS	252	tusA_2		COG0425	Sulfur carrier protein TusA
AJBIBFBA_01997	CDS	1434	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
AJBIBFBA_01998	CDS	1059	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AJBIBFBA_01999	CDS	999				hypothetical protein
AJBIBFBA_02000	CDS	603	phnB	4.1.3.27	COG0512	Anthranilate synthase component 2, pyocyanine specific
AJBIBFBA_02001	CDS	1593	phnA	4.1.3.27	COG0147	Anthranilate synthase component 1, pyocyanine specific
AJBIBFBA_02002	CDS	906	pqsE	3.1.2.32		2-aminobenzoylacetyl-CoA thioesterase
AJBIBFBA_02003	CDS	1014	pqsD	2.3.1.262	COG0332	Anthraniloyl-CoA anthraniloyltransferase
AJBIBFBA_02004	CDS	1047	pqsC	2.3.1.230	COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsC
AJBIBFBA_02005	CDS	852	pqsB		COG0332	2-heptyl-4(1H)-quinolone synthase subunit PqsB
AJBIBFBA_02006	CDS	1554	pqsA	6.2.1.32	COG0365	Anthranilate--CoA ligase
AJBIBFBA_02007	CDS	522	ogt_1	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
AJBIBFBA_02008	CDS	2520	fimD		COG3188	Outer membrane usher protein FimD
AJBIBFBA_02009	CDS	714	yadV_5			putative fimbrial chaperone YadV
AJBIBFBA_02010	CDS	618				hypothetical protein
AJBIBFBA_02011	CDS	642				hypothetical protein
AJBIBFBA_02012	CDS	705	nudC_1	3.6.1.22		NADH pyrophosphatase
AJBIBFBA_02013	CDS	561				hypothetical protein
AJBIBFBA_02014	CDS	405		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
AJBIBFBA_02015	CDS	2064				hypothetical protein
AJBIBFBA_02016	CDS	462				hypothetical protein
AJBIBFBA_02017	CDS	162				hypothetical protein
AJBIBFBA_02018	CDS	1446				hypothetical protein
AJBIBFBA_02019	CDS	2250				hypothetical protein
AJBIBFBA_02020	CDS	1149				hypothetical protein
AJBIBFBA_02021	CDS	270				hypothetical protein
AJBIBFBA_02022	CDS	1080	mdtN		COG1566	Multidrug resistance protein MdtN
AJBIBFBA_02023	CDS	2037	mdtO		COG1289	Multidrug resistance protein MdtO
AJBIBFBA_02024	CDS	600	dmlR_9			HTH-type transcriptional regulator DmlR
AJBIBFBA_02025	CDS	453				hypothetical protein
AJBIBFBA_02026	CDS	891	dmlR_10			HTH-type transcriptional regulator DmlR
AJBIBFBA_02027	CDS	1449	mdtD_1			Putative multidrug resistance protein MdtD
AJBIBFBA_02028	CDS	1209	emrA_3		COG1566	Multidrug export protein EmrA
AJBIBFBA_02029	CDS	1482	oprM_4		COG1538	Outer membrane protein OprM
AJBIBFBA_02030	CDS	741				hypothetical protein
AJBIBFBA_02031	CDS	612	gst	2.5.1.18	COG0625	Glutathione S-transferase GST-4.5
AJBIBFBA_02032	CDS	858		3.3.2.10		Soluble epoxide hydrolase
AJBIBFBA_02033	CDS	174				hypothetical protein
AJBIBFBA_02034	CDS	1449	katA_1	1.11.1.6	COG0753	Catalase
AJBIBFBA_02035	CDS	99				hypothetical protein
AJBIBFBA_02036	CDS	879				hypothetical protein
AJBIBFBA_02037	CDS	681				hypothetical protein
AJBIBFBA_02038	CDS	756				hypothetical protein
AJBIBFBA_02039	CDS	582				hypothetical protein
AJBIBFBA_02040	CDS	501				hypothetical protein
AJBIBFBA_02041	CDS	270				hypothetical protein
AJBIBFBA_02042	CDS	2232				hypothetical protein
AJBIBFBA_02043	CDS	747				hypothetical protein
AJBIBFBA_02044	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
AJBIBFBA_02045	CDS	1110				hypothetical protein
AJBIBFBA_02046	CDS	300				hypothetical protein
AJBIBFBA_02047	CDS	339				hypothetical protein
AJBIBFBA_02048	CDS	150				hypothetical protein
AJBIBFBA_02049	CDS	357				hypothetical protein
AJBIBFBA_02050	CDS	387				hypothetical protein
AJBIBFBA_02051	CDS	660				hypothetical protein
AJBIBFBA_02052	CDS	885				hypothetical protein
AJBIBFBA_02053	CDS	1506				hypothetical protein
AJBIBFBA_02054	CDS	444				hypothetical protein
AJBIBFBA_02055	CDS	3075	dnaE2	2.7.7.7		Error-prone DNA polymerase
AJBIBFBA_02056	CDS	1416	imuB			Protein ImuB
AJBIBFBA_02057	CDS	552	sulA_2			Cell division inhibitor SulA
AJBIBFBA_02058	CDS	597	pigA	1.14.99.58	COG3230	Heme oxygenase PigA
AJBIBFBA_02059	CDS	321				hypothetical protein
AJBIBFBA_02060	CDS	717				hypothetical protein
AJBIBFBA_02061	CDS	546				hypothetical protein
AJBIBFBA_02062	CDS	960				hypothetical protein
AJBIBFBA_02063	CDS	642				hypothetical protein
AJBIBFBA_02064	CDS	450				hypothetical protein
AJBIBFBA_02065	CDS	432				hypothetical protein
AJBIBFBA_02066	CDS	375				hypothetical protein
AJBIBFBA_02067	CDS	450	xcpT_2		COG2165	Type II secretion system protein G
AJBIBFBA_02068	CDS	966	xcpX_2		COG3156	Type II secretion system protein K
AJBIBFBA_02069	CDS	1212				hypothetical protein
AJBIBFBA_02070	CDS	594				hypothetical protein
AJBIBFBA_02071	CDS	2412	gspD		COG1450	Putative secretin GspD
AJBIBFBA_02072	CDS	1410	hxcR		COG2804	putative type II secretion system protein HxcR
AJBIBFBA_02073	CDS	1215	epsF_2		COG1459	Type II secretion system protein F
AJBIBFBA_02074	CDS	1179	phoA2	3.1.3.1		Alkaline phosphatase L
AJBIBFBA_02075	CDS	12540				hypothetical protein
AJBIBFBA_02076	CDS	603				hypothetical protein
AJBIBFBA_02077	CDS	1635				hypothetical protein
AJBIBFBA_02078	CDS	1848	tolQ_1			Tol-Pal system protein TolQ
AJBIBFBA_02079	CDS	420	exbD_1		COG0848	Biopolymer transport protein ExbD
AJBIBFBA_02080	CDS	747				hypothetical protein
AJBIBFBA_02081	CDS	1707				hypothetical protein
AJBIBFBA_02082	CDS	678				hypothetical protein
AJBIBFBA_02083	CDS	480				hypothetical protein
AJBIBFBA_02084	CDS	945	surA_2	5.2.1.8		Chaperone SurA
AJBIBFBA_02085	CDS	426				hypothetical protein
AJBIBFBA_02086	CDS	987				hypothetical protein
AJBIBFBA_02087	CDS	666				hypothetical protein
AJBIBFBA_02088	CDS	906				hypothetical protein
AJBIBFBA_02089	CDS	1317	proP_1			Proline/betaine transporter
AJBIBFBA_02090	CDS	1395	aam_1	3.5.1.13	COG0154	Acylamidase
AJBIBFBA_02091	CDS	621	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
AJBIBFBA_02092	CDS	903	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
AJBIBFBA_02093	CDS	639	cat_1	2.3.1.28	COG0110	Chloramphenicol acetyltransferase
AJBIBFBA_02094	CDS	780	toxR			Exotoxin A regulatory protein
AJBIBFBA_02095	CDS	855	gltR_4		COG0583	HTH-type transcriptional regulator GltR
AJBIBFBA_02096	CDS	297	lsrG_1	5.3.1.32		(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase
AJBIBFBA_02097	CDS	396	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
AJBIBFBA_02098	CDS	507				hypothetical protein
AJBIBFBA_02099	CDS	258				hypothetical protein
AJBIBFBA_02100	CDS	294				hypothetical protein
AJBIBFBA_02101	CDS	477				hypothetical protein
AJBIBFBA_02102	CDS	1203				hypothetical protein
AJBIBFBA_02103	CDS	243				hypothetical protein
AJBIBFBA_02104	CDS	858				hypothetical protein
AJBIBFBA_02105	CDS	627				hypothetical protein
AJBIBFBA_02106	CDS	177				hypothetical protein
AJBIBFBA_02107	CDS	1911				hypothetical protein
AJBIBFBA_02108	CDS	252				hypothetical protein
AJBIBFBA_02109	CDS	207				hypothetical protein
AJBIBFBA_02110	CDS	354				hypothetical protein
AJBIBFBA_02111	CDS	273				hypothetical protein
AJBIBFBA_02112	CDS	2721				hypothetical protein
AJBIBFBA_02113	CDS	234				hypothetical protein
AJBIBFBA_02114	CDS	351				hypothetical protein
AJBIBFBA_02115	CDS	294				hypothetical protein
AJBIBFBA_02116	CDS	501				hypothetical protein
AJBIBFBA_02117	CDS	306				hypothetical protein
AJBIBFBA_02118	CDS	117				hypothetical protein
AJBIBFBA_02119	CDS	351				hypothetical protein
AJBIBFBA_02120	CDS	888				hypothetical protein
AJBIBFBA_02121	CDS	1275				hypothetical protein
AJBIBFBA_02122	CDS	441				hypothetical protein
AJBIBFBA_02123	CDS	2715				hypothetical protein
AJBIBFBA_02124	CDS	330				hypothetical protein
AJBIBFBA_02125	CDS	516				hypothetical protein
AJBIBFBA_02126	CDS	1176	gpFI_3			Putative prophage major tail sheath protein
AJBIBFBA_02127	CDS	435				hypothetical protein
AJBIBFBA_02128	CDS	1818				hypothetical protein
AJBIBFBA_02129	CDS	618				hypothetical protein
AJBIBFBA_02130	CDS	918				hypothetical protein
AJBIBFBA_02131	CDS	345				hypothetical protein
AJBIBFBA_02132	CDS	573				hypothetical protein
AJBIBFBA_02133	CDS	459				hypothetical protein
AJBIBFBA_02134	CDS	537				hypothetical protein
AJBIBFBA_02135	CDS	462				hypothetical protein
AJBIBFBA_02136	CDS	807				hypothetical protein
AJBIBFBA_02137	CDS	273				hypothetical protein
AJBIBFBA_02138	CDS	354				hypothetical protein
AJBIBFBA_02139	CDS	210				hypothetical protein
AJBIBFBA_02140	CDS	198				hypothetical protein
AJBIBFBA_02141	CDS	462				hypothetical protein
AJBIBFBA_02142	CDS	702				hypothetical protein
AJBIBFBA_02143	CDS	1017				hypothetical protein
AJBIBFBA_02144	CDS	822				hypothetical protein
AJBIBFBA_02145	CDS	1785				hypothetical protein
AJBIBFBA_02146	CDS	1056				hypothetical protein
AJBIBFBA_02147	CDS	762				hypothetical protein
AJBIBFBA_02148	tRNA	74				tRNA-Gly(ccc)
AJBIBFBA_02149	CDS	903	rhlA_1	2.3.1.-		3-(3-hydroxydecanoyloxy)decanoate synthase
AJBIBFBA_02150	CDS	738				hypothetical protein
AJBIBFBA_02151	CDS	1044				hypothetical protein
AJBIBFBA_02152	CDS	693	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
AJBIBFBA_02153	CDS	213				hypothetical protein
AJBIBFBA_02154	CDS	816				hypothetical protein
AJBIBFBA_02155	CDS	1077				hypothetical protein
AJBIBFBA_02156	CDS	168				hypothetical protein
AJBIBFBA_02157	CDS	450				hypothetical protein
AJBIBFBA_02158	CDS	246				hypothetical protein
AJBIBFBA_02159	CDS	189				hypothetical protein
AJBIBFBA_02160	CDS	915	hdfR_3			HTH-type transcriptional regulator HdfR
AJBIBFBA_02161	CDS	1977	yjcS	3.1.6.-	COG2015	Putative alkyl/aryl-sulfatase YjcS
AJBIBFBA_02162	CDS	642				hypothetical protein
AJBIBFBA_02163	CDS	645				hypothetical protein
AJBIBFBA_02164	CDS	897		1.1.1.387	COG2084	NAD-dependent L-serine dehydrogenase
AJBIBFBA_02165	CDS	1104	menB_1	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
AJBIBFBA_02166	CDS	819	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AJBIBFBA_02167	CDS	1164	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
AJBIBFBA_02168	CDS	1509	mmsA_2	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
AJBIBFBA_02169	CDS	882	btr_2		COG0614	HTH-type transcriptional activator Btr
AJBIBFBA_02170	CDS	822	vanW		COG2720	Vancomycin B-type resistance protein VanW
AJBIBFBA_02171	CDS	696	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
AJBIBFBA_02172	CDS	1038				hypothetical protein
AJBIBFBA_02173	CDS	1518				hypothetical protein
AJBIBFBA_02174	CDS	471				hypothetical protein
AJBIBFBA_02175	CDS	984				hypothetical protein
AJBIBFBA_02176	CDS	1284	nicP_7			Porin-like protein NicP
AJBIBFBA_02177	CDS	672	tctD		COG0745	Transcriptional regulatory protein tctD
AJBIBFBA_02178	CDS	1383	sasA_7	2.7.-.-		Adaptive-response sensory-kinase SasA
AJBIBFBA_02179	CDS	837				hypothetical protein
AJBIBFBA_02180	CDS	945	ygfZ		COG0354	tRNA-modifying protein YgfZ
AJBIBFBA_02181	CDS	255	sdhE		COG2938	FAD assembly factor SdhE
AJBIBFBA_02182	CDS	453				hypothetical protein
AJBIBFBA_02183	CDS	1617	nadB	1.4.3.16	COG0029	L-aspartate oxidase
AJBIBFBA_02184	CDS	582	algU_1		COG1595	RNA polymerase sigma-H factor
AJBIBFBA_02185	CDS	585	mucA		COG3073	Sigma factor AlgU negative regulatory protein
AJBIBFBA_02186	CDS	951	mucB		COG3026	Sigma factor AlgU regulatory protein MucB
AJBIBFBA_02187	CDS	456	rseC		COG3086	Protein RseC
AJBIBFBA_02188	CDS	1425	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
AJBIBFBA_02189	CDS	1800	lepA	3.6.5.-	COG0481	Elongation factor 4
AJBIBFBA_02190	CDS	855	lepB_2	3.4.21.89	COG0681	Signal peptidase I
AJBIBFBA_02191	CDS	378				hypothetical protein
AJBIBFBA_02192	CDS	690	rnc	3.1.26.3	COG0571	Ribonuclease 3
AJBIBFBA_02193	CDS	918	era		COG1159	GTPase Era
AJBIBFBA_02194	CDS	702	recO		COG1381	DNA repair protein RecO
AJBIBFBA_02195	CDS	747	pdxJ	2.6.99.2		Pyridoxine 5'-phosphate synthase
AJBIBFBA_02196	CDS	969	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
AJBIBFBA_02197	CDS	759	cmoA_1	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
AJBIBFBA_02198	CDS	573				hypothetical protein
AJBIBFBA_02199	CDS	753				hypothetical protein
AJBIBFBA_02200	CDS	405				hypothetical protein
AJBIBFBA_02201	CDS	2400	lon_1	3.4.21.53	COG0466	Lon protease
AJBIBFBA_02202	CDS	753	rhaS_5			HTH-type transcriptional activator RhaS
AJBIBFBA_02203	CDS	2064			COG1629	putative TonB-dependent receptor
AJBIBFBA_02204	CDS	3183	putA		COG0506	Bifunctional protein PutA
AJBIBFBA_02205	CDS	1521	putP_1		COG0591	Sodium/proline symporter
AJBIBFBA_02206	CDS	918	gcvA_5			Glycine cleavage system transcriptional activator
AJBIBFBA_02207	CDS	639	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
AJBIBFBA_02208	CDS	306	gdx_1			Guanidinium exporter
AJBIBFBA_02209	CDS	1164				hypothetical protein
AJBIBFBA_02210	CDS	2994				hypothetical protein
AJBIBFBA_02211	CDS	204				hypothetical protein
AJBIBFBA_02212	CDS	666	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
AJBIBFBA_02213	CDS	1416	proY_1		COG1113	Proline-specific permease ProY
AJBIBFBA_02214	CDS	816				hypothetical protein
AJBIBFBA_02215	CDS	789	nimR_4			HTH-type transcriptional regulator NimR
AJBIBFBA_02216	CDS	1485	mmgE	4.2.1.-	COG2079	Citrate/2-methylcitrate dehydratase
AJBIBFBA_02217	CDS	1188	prpF	5.3.3.-	COG2828	2-methyl-aconitate isomerase
AJBIBFBA_02218	CDS	2607	acnM	4.2.1.3	COG1048	Aconitate hydratase A
AJBIBFBA_02219	CDS	1128	prpC_1	2.3.3.5	COG0372	2-methylcitrate synthase
AJBIBFBA_02220	CDS	897	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
AJBIBFBA_02221	CDS	723	gntR_2			putative D-xylose utilization operon transcriptional repressor
AJBIBFBA_02222	CDS	612	COQ5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AJBIBFBA_02223	CDS	2322				hypothetical protein
AJBIBFBA_02224	CDS	297				hypothetical protein
AJBIBFBA_02225	CDS	1521				hypothetical protein
AJBIBFBA_02226	CDS	324				hypothetical protein
AJBIBFBA_02227	CDS	441			COG2764	putative protein
AJBIBFBA_02228	CDS	822		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
AJBIBFBA_02229	CDS	228				hypothetical protein
AJBIBFBA_02230	CDS	396				hypothetical protein
AJBIBFBA_02231	CDS	768	amiD_1	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
AJBIBFBA_02232	CDS	474				hypothetical protein
AJBIBFBA_02233	CDS	1317	mntH_1			Divalent metal cation transporter MntH
AJBIBFBA_02234	CDS	702	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
AJBIBFBA_02235	CDS	1248	nanT_1			Sialic acid transporter NanT
AJBIBFBA_02236	CDS	1296				hypothetical protein
AJBIBFBA_02237	CDS	1248	cefD_1	5.1.1.17	COG0520	Isopenicillin N epimerase
AJBIBFBA_02238	CDS	435				hypothetical protein
AJBIBFBA_02239	CDS	954	yjiE_1			HTH-type transcriptional regulator YjiE
AJBIBFBA_02240	CDS	885	yofA_1		COG0583	HTH-type transcriptional regulator YofA
AJBIBFBA_02241	CDS	426				hypothetical protein
AJBIBFBA_02242	CDS	273				hypothetical protein
AJBIBFBA_02243	CDS	324				hypothetical protein
AJBIBFBA_02244	CDS	228				hypothetical protein
AJBIBFBA_02245	CDS	987	xerC_2			Tyrosine recombinase XerC
AJBIBFBA_02246	CDS	1710				hypothetical protein
AJBIBFBA_02247	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
AJBIBFBA_02248	CDS	879				hypothetical protein
AJBIBFBA_02249	CDS	684				hypothetical protein
AJBIBFBA_02250	CDS	942	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
AJBIBFBA_02251	CDS	834				hypothetical protein
AJBIBFBA_02252	CDS	1020				putative HTH-type transcriptional regulator
AJBIBFBA_02253	CDS	642	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
AJBIBFBA_02254	CDS	714	yiaD		COG2885	putative lipoprotein YiaD
AJBIBFBA_02255	CDS	915	yihG_2	2.3.-.-	COG0204	putative acyltransferase YihG
AJBIBFBA_02256	CDS	2115	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
AJBIBFBA_02257	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
AJBIBFBA_02258	CDS	486	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
AJBIBFBA_02259	CDS	483	btuE_2	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
AJBIBFBA_02260	CDS	591	nemR_2			HTH-type transcriptional repressor NemR
AJBIBFBA_02261	CDS	1113		1.-.-.-		NADH oxidase
AJBIBFBA_02262	CDS	960				hypothetical protein
AJBIBFBA_02263	CDS	1221	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
AJBIBFBA_02264	CDS	624				hypothetical protein
AJBIBFBA_02265	CDS	2193	plcN_1	3.1.4.3	COG3511	Non-hemolytic phospholipase C
AJBIBFBA_02266	CDS	2013		3.5.1.23		Neutral ceramidase
AJBIBFBA_02267	CDS	741	cysZ		COG2981	Sulfate transporter CysZ
AJBIBFBA_02268	CDS	1986				hypothetical protein
AJBIBFBA_02269	CDS	600	ahpC_2	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
AJBIBFBA_02270	CDS	951		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
AJBIBFBA_02271	CDS	420				hypothetical protein
AJBIBFBA_02272	CDS	963	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
AJBIBFBA_02273	CDS	1170	cpbD			Chitin-binding protein CbpD
AJBIBFBA_02274	CDS	624				hypothetical protein
AJBIBFBA_02275	CDS	1395	fumC_1	4.2.1.2	COG0114	Fumarate hydratase class II
AJBIBFBA_02276	CDS	1020				hypothetical protein
AJBIBFBA_02277	CDS	504				hypothetical protein
AJBIBFBA_02278	CDS	306	bolA		COG0271	DNA-binding transcriptional regulator BolA
AJBIBFBA_02279	CDS	939				hypothetical protein
AJBIBFBA_02280	CDS	639				hypothetical protein
AJBIBFBA_02281	CDS	1791	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
AJBIBFBA_02282	CDS	2457				hypothetical protein
AJBIBFBA_02283	CDS	783				hypothetical protein
AJBIBFBA_02284	CDS	960	mas	2.3.1.111		Mycocerosic acid synthase
AJBIBFBA_02285	CDS	174				hypothetical protein
AJBIBFBA_02286	CDS	789	nimR_5			HTH-type transcriptional regulator NimR
AJBIBFBA_02287	CDS	1074	hpd	1.13.11.27		4-hydroxyphenylpyruvate dioxygenase
AJBIBFBA_02288	CDS	1419	aroP_3		COG1113	Aromatic amino acid transport protein AroP
AJBIBFBA_02289	CDS	384	mliC			Membrane-bound lysozyme inhibitor of C-type lysozyme
AJBIBFBA_02290	CDS	414	arfB	3.1.1.29	COG1186	Peptidyl-tRNA hydrolase ArfB
AJBIBFBA_02291	CDS	933	pbpG	3.4.21.-	COG1686	D-alanyl-D-alanine endopeptidase
AJBIBFBA_02292	CDS	1200	aspC_2	2.6.1.1	COG1448	Aspartate aminotransferase
AJBIBFBA_02293	CDS	357		4.2.1.96		Putative pterin-4-alpha-carbinolamine dehydratase
AJBIBFBA_02294	CDS	789	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
AJBIBFBA_02295	CDS	1560	tyrR_1			Transcriptional regulatory protein TyrR
AJBIBFBA_02296	CDS	267				hypothetical protein
AJBIBFBA_02297	CDS	2196	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
AJBIBFBA_02298	CDS	945	dmlR_11			HTH-type transcriptional regulator DmlR
AJBIBFBA_02299	CDS	897	gltC_1			HTH-type transcriptional regulator GltC
AJBIBFBA_02300	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
AJBIBFBA_02301	CDS	1161		1.3.8.10	COG1960	Cyclohex-1-ene-1-carbonyl-CoA dehydrogenase
AJBIBFBA_02302	CDS	381			COG0346	Virulence protein
AJBIBFBA_02303	CDS	1353				hypothetical protein
AJBIBFBA_02304	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
AJBIBFBA_02305	CDS	828	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
AJBIBFBA_02306	CDS	996	dctP_1		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
AJBIBFBA_02307	CDS	639	dctQ_1		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
AJBIBFBA_02308	CDS	1284	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
AJBIBFBA_02309	CDS	1956	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
AJBIBFBA_02310	CDS	780	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
