locus_tag	ftype	length_bp	gene	EC_number	COG	product
FNCGEDBI_01920	CDS	780	hpcE_2		COG0179	Homoprotocatechuate catabolism bifunctional isomerase/decarboxylase
FNCGEDBI_01921	CDS	1461	hpcC			5-carboxy-2-hydroxymuconate semialdehyde dehydrogenase
FNCGEDBI_01922	CDS	924	hpcB			homoprotocatechuate 2,3-dioxygenase
FNCGEDBI_01923	CDS	393	hpcD_1			5-carboxymethyl-2-hydroxymuconate isomerase
FNCGEDBI_01924	CDS	1305				major facilitator superfamily transporter
FNCGEDBI_01925	CDS	804	hpcG			2-oxo-hepta-3-ene-1,7-dioic acid hydratase
FNCGEDBI_01926	CDS	807				2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase
FNCGEDBI_01927	CDS	489				hypothetical protein
FNCGEDBI_01928	CDS	1674				sulfite/nitrite reductase
FNCGEDBI_01929	CDS	1431				iron-sulfur protein
FNCGEDBI_01930	CDS	1503				transcriptional regulator
FNCGEDBI_01931	CDS	1437	pntB			pyridine nucleotide transhydrogenase subunit beta
FNCGEDBI_01932	CDS	309	pntAB			NAD(P) transhydrogenase subunit alpha
FNCGEDBI_01933	CDS	1119	pntAA			NAD(P) transhydrogenase subunit alpha
FNCGEDBI_01934	CDS	900	tauD_1	1.14.11.17		taurine dioxygenase
FNCGEDBI_01935	CDS	903	tauD_2	1.14.11.17		taurine dioxygenase
FNCGEDBI_01936	CDS	2373				TonB-dependent receptor
FNCGEDBI_01937	CDS	918				transcriptional regulator
FNCGEDBI_01938	CDS	726				acid phosphatase
FNCGEDBI_01939	CDS	1359				porin
FNCGEDBI_01940	CDS	882				hypothetical protein
FNCGEDBI_01941	CDS	816				hypothetical protein
FNCGEDBI_01942	CDS	1062				ABC transporter
FNCGEDBI_01943	CDS	1617				ABC transporter permease
FNCGEDBI_01944	CDS	840				ABC transporter ATP-binding protein
FNCGEDBI_01945	CDS	1611	atsA			arylsulfatase
FNCGEDBI_01946	CDS	753		1.1.1.100		3-ketoacyl-ACP reductase
FNCGEDBI_01947	CDS	933				transcriptional regulator
FNCGEDBI_01948	CDS	1173	cttP			trichloroethylene chemotactic transducer CttP
FNCGEDBI_01949	CDS	366				two-component response regulator
FNCGEDBI_01950	CDS	1929				two-component sensor
FNCGEDBI_01951	CDS	486				purine-binding chemotaxis protein
FNCGEDBI_01952	CDS	2040	aer2			aerotaxis transducer Aer2
FNCGEDBI_01953	CDS	843				chemotaxis protein methyltransferase
FNCGEDBI_01954	CDS	603	cheD	3.5.1.44		Chemoreceptor glutamine deamidase CheD
FNCGEDBI_01955	CDS	126		3.1.1.61		chemotaxis response regulator protein-glutamate methylesterase
FNCGEDBI_01956	CDS	1932				transcriptional regulator
FNCGEDBI_01957	CDS	1356	mpl			UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
FNCGEDBI_01958	CDS	630				aromatic acid decarboxylase
FNCGEDBI_01959	CDS	294				hypothetical protein
FNCGEDBI_01960	CDS	642				hypothetical protein
FNCGEDBI_01961	CDS	1740				hypothetical protein
FNCGEDBI_01962	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
FNCGEDBI_01963	CDS	411	cidA_2			Holin-like protein CidA
FNCGEDBI_01964	CDS	711	yohK_2		COG1346	Inner membrane protein YohK
FNCGEDBI_01965	CDS	594				hypothetical protein
FNCGEDBI_01966	CDS	1314				hypothetical protein
FNCGEDBI_01967	CDS	720		3.2.2.-		3-methyladenine DNA glycosylase
FNCGEDBI_01968	CDS	858				hypothetical protein
FNCGEDBI_01969	CDS	1224				hydrolase
FNCGEDBI_01970	CDS	1266	proA	1.2.1.41		gamma-glutamyl phosphate reductase
FNCGEDBI_01971	CDS	645	nadD_1	2.7.7.18		nicotinic acid mononucleotide adenylyltransferase
FNCGEDBI_01972	CDS	357	rsfS			Ribosomal silencing factor RsfS
FNCGEDBI_01973	CDS	468				23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
FNCGEDBI_01974	CDS	1941	pbpA			penicillin-binding protein 2
FNCGEDBI_01975	CDS	1146	rodA			rod shape-determining protein
FNCGEDBI_01976	CDS	1011	sltB1			soluble lytic transglycosylase B
FNCGEDBI_01977	CDS	1029	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
FNCGEDBI_01978	CDS	1161	dacC			D-ala-D-ala-carboxypeptidase
FNCGEDBI_01979	CDS	282				hypothetical protein
FNCGEDBI_01980	CDS	654	lipB	2.3.1.181		lipoate-protein ligase B
FNCGEDBI_01981	CDS	984	lis	2.8.1.8		lipoyl synthase
FNCGEDBI_01982	CDS	225				hypothetical protein
FNCGEDBI_01983	CDS	291				hypothetical protein
FNCGEDBI_01984	CDS	1149				hypothetical protein
FNCGEDBI_01985	CDS	2208				hypothetical protein
FNCGEDBI_01986	CDS	219				hypothetical protein
FNCGEDBI_01987	CDS	240				hypothetical protein
FNCGEDBI_01988	CDS	822				hypothetical protein
FNCGEDBI_01989	CDS	1704				hypothetical protein
FNCGEDBI_01990	CDS	924				hypothetical protein
FNCGEDBI_01991	CDS	957				hypothetical protein
FNCGEDBI_01992	CDS	3699				hypothetical protein
FNCGEDBI_01993	CDS	498				hypothetical protein
FNCGEDBI_01994	CDS	774				hypothetical protein
FNCGEDBI_01995	CDS	186				hypothetical protein
FNCGEDBI_01996	CDS	474				hypothetical protein
FNCGEDBI_01997	CDS	417				hypothetical protein
FNCGEDBI_01998	CDS	168				hypothetical protein
FNCGEDBI_01999	CDS	441				hypothetical protein
FNCGEDBI_02000	CDS	915				hypothetical protein
FNCGEDBI_02001	CDS	972				hypothetical protein
FNCGEDBI_02002	CDS	225				hypothetical protein
FNCGEDBI_02003	CDS	423				hypothetical protein
FNCGEDBI_02004	CDS	468				hypothetical protein
FNCGEDBI_02005	CDS	1287				hypothetical protein
FNCGEDBI_02006	CDS	1581				hypothetical protein
FNCGEDBI_02007	CDS	1653				hypothetical protein
FNCGEDBI_02008	CDS	504				hypothetical protein
FNCGEDBI_02009	CDS	501				hypothetical protein
FNCGEDBI_02010	CDS	189				hypothetical protein
FNCGEDBI_02011	CDS	255				hypothetical protein
FNCGEDBI_02012	CDS	243				hypothetical protein
FNCGEDBI_02013	CDS	417				hypothetical protein
FNCGEDBI_02014	CDS	471				hypothetical protein
FNCGEDBI_02015	CDS	348				hypothetical protein
FNCGEDBI_02016	CDS	450				hypothetical protein
FNCGEDBI_02017	CDS	402				hypothetical protein
FNCGEDBI_02018	CDS	297				hypothetical protein
FNCGEDBI_02019	CDS	270				hypothetical protein
FNCGEDBI_02020	CDS	207				hypothetical protein
FNCGEDBI_02021	CDS	282				hypothetical protein
FNCGEDBI_02022	CDS	309				hypothetical protein
FNCGEDBI_02023	CDS	282				hypothetical protein
FNCGEDBI_02024	CDS	519				hypothetical protein
FNCGEDBI_02025	CDS	312				hypothetical protein
FNCGEDBI_02026	CDS	414				hypothetical protein
FNCGEDBI_02027	CDS	117				hypothetical protein
FNCGEDBI_02028	CDS	630				hypothetical protein
FNCGEDBI_02029	CDS	636				hypothetical protein
FNCGEDBI_02030	CDS	753				hypothetical protein
FNCGEDBI_02031	CDS	2073				hypothetical protein
FNCGEDBI_02032	CDS	210				hypothetical protein
FNCGEDBI_02033	CDS	435				hypothetical protein
FNCGEDBI_02034	CDS	357				hypothetical protein
FNCGEDBI_02035	CDS	705	prtR_1			HTH-type transcriptional regulator PrtR
FNCGEDBI_02036	CDS	894				transcriptional regulator
FNCGEDBI_02037	CDS	891				epoxide hydrolase
FNCGEDBI_02038	CDS	1347				transglycosylase
FNCGEDBI_02039	CDS	153				hypothetical protein
FNCGEDBI_02040	CDS	1038	holA			DNA polymerase III subunit delta
FNCGEDBI_02041	CDS	624	lptE			LPS-assembly lipoprotein LptE
FNCGEDBI_02042	CDS	2622	leuS	6.1.1.4		leucine--tRNA ligase
FNCGEDBI_02043	CDS	432				hypothetical protein
FNCGEDBI_02044	CDS	762				hypothetical protein
FNCGEDBI_02045	CDS	1536	lnt			apolipoprotein N-acyltransferase
FNCGEDBI_02046	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
FNCGEDBI_02047	CDS	483				metalloprotease
FNCGEDBI_02048	CDS	1023	ybeZ		COG1702	PhoH-like protein
FNCGEDBI_02049	CDS	1341				(dimethylallyl)adenosine tRNA methylthiotransferase
FNCGEDBI_02050	CDS	333				hypothetical protein
FNCGEDBI_02051	CDS	549				hypothetical protein
FNCGEDBI_02052	CDS	1284	hemL	5.4.3.8		glutamate-1-semialdehyde aminotransferase
FNCGEDBI_02053	CDS	630	thiE_1	2.5.1.3		thiamine-phosphate pyrophosphorylase
FNCGEDBI_02054	CDS	798	thiD	2.7.4.7		phosphomethylpyrimidine kinase
FNCGEDBI_02055	CDS	2010	ladS			lost adherence sensor LadS
FNCGEDBI_02056	CDS	648				transcriptional regulator
FNCGEDBI_02057	CDS	1650				acyl-CoA dehydrogenase
FNCGEDBI_02058	CDS	432		3.1.2.-	COG2050	Putative esterase
FNCGEDBI_02059	CDS	1476	amn	3.2.2.4		AMP nucleosidase
FNCGEDBI_02060	CDS	567				hypothetical protein
FNCGEDBI_02061	CDS	1086				hypothetical protein
FNCGEDBI_02062	CDS	627				pseudouridine synthase
FNCGEDBI_02063	CDS	393				hypothetical protein
FNCGEDBI_02064	CDS	210				hypothetical protein
FNCGEDBI_02065	CDS	510				transcriptional regulator
FNCGEDBI_02066	CDS	705				hypothetical protein
FNCGEDBI_02067	CDS	897				transporter
FNCGEDBI_02068	CDS	417				hypothetical protein
FNCGEDBI_02069	CDS	2514				ATP-dependent helicase
FNCGEDBI_02070	CDS	1467				hypothetical protein
FNCGEDBI_02071	CDS	1929				hypothetical protein
FNCGEDBI_02072	CDS	2049				hypothetical protein
FNCGEDBI_02073	CDS	222				hypothetical protein
FNCGEDBI_02074	CDS	579				hypothetical protein
FNCGEDBI_02075	CDS	1401				hypothetical protein
FNCGEDBI_02076	CDS	303				hypothetical protein
FNCGEDBI_02077	CDS	291				hypothetical protein
FNCGEDBI_02078	CDS	870				transcriptional regulator
FNCGEDBI_02079	CDS	1011				2-hydroxyacid dehydrogenase
FNCGEDBI_02080	CDS	828	phnE_2			phosphonate transporter PhnE
FNCGEDBI_02081	CDS	864				phosphonate ABC transporter substrate-binding protein
FNCGEDBI_02082	CDS	828	phnC_2			phosphonate ABC transporter ATP-binding protein
FNCGEDBI_02083	CDS	168				hypothetical protein
FNCGEDBI_02084	CDS	1269				hypothetical protein
FNCGEDBI_02085	CDS	180				hypothetical protein
FNCGEDBI_02086	CDS	1545				hypothetical protein
FNCGEDBI_02087	CDS	927				hypothetical protein
FNCGEDBI_02088	CDS	408				hypothetical protein
FNCGEDBI_02089	CDS	735				hypothetical protein
FNCGEDBI_02090	CDS	1140				hypothetical protein
FNCGEDBI_02091	CDS	837				short-chain dehydrogenase
FNCGEDBI_02092	CDS	435				hypothetical protein
FNCGEDBI_02093	CDS	657				hypothetical protein
FNCGEDBI_02094	CDS	1095	msuD_2			methanesulfonate monooxygenase
FNCGEDBI_02095	CDS	582	sttH_2	3.5.2.19		Streptothricin hydrolase
FNCGEDBI_02096	CDS	714				hypothetical protein
FNCGEDBI_02097	CDS	504				hypothetical protein
FNCGEDBI_02098	CDS	1350				ATP-dependent RNA helicase
FNCGEDBI_02099	CDS	1242	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
FNCGEDBI_02100	CDS	630	rocA1			two-component response regulator RocA1
FNCGEDBI_02101	CDS	1179	rocR			DNA-binding response regulator RocR
FNCGEDBI_02102	CDS	3639	rocS1			two-component sensor
FNCGEDBI_02103	CDS	591		2.3.1.-	COG1670	Acetyltransferase
FNCGEDBI_02104	CDS	579		2.3.1.-	COG1670	Acetyltransferase
FNCGEDBI_02105	CDS	1596				hypothetical protein
FNCGEDBI_02106	CDS	870	tesB			acyl-CoA thioesterase II
FNCGEDBI_02107	CDS	597				phosphoglycolate phosphatase
FNCGEDBI_02108	CDS	282				DNA binding protein
FNCGEDBI_02109	CDS	921	sfnC	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
FNCGEDBI_02110	CDS	1014				taurine-binding protein
FNCGEDBI_02111	CDS	792				taurine ABC transporter ATP-binding protein
FNCGEDBI_02112	CDS	819				taurine ABC transporter permease
FNCGEDBI_02113	CDS	834	tauD_3	1.14.11.17		taurine dioxygenase
FNCGEDBI_02114	CDS	2037				hypothetical protein
FNCGEDBI_02115	CDS	939				choline transporter
FNCGEDBI_02116	CDS	198				hypothetical protein
FNCGEDBI_02117	CDS	729				hypothetical protein
FNCGEDBI_02118	CDS	549				hypothetical protein
FNCGEDBI_02119	CDS	831				hypothetical protein
FNCGEDBI_02120	CDS	459				Single-stranded DNA-binding protein
FNCGEDBI_02121	CDS	1920	topA_2	5.99.1.2		DNA topoisomerase I
FNCGEDBI_02122	CDS	210	capB_2			major cold shock protein CspA
FNCGEDBI_02123	CDS	1890				hypothetical protein
FNCGEDBI_02124	CDS	1977	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
FNCGEDBI_02125	CDS	291				hypothetical protein
FNCGEDBI_02126	CDS	300				hypothetical protein
FNCGEDBI_02127	CDS	1125				hypothetical protein
FNCGEDBI_02128	CDS	1710				hypothetical protein
FNCGEDBI_02129	CDS	1326				hypothetical protein
FNCGEDBI_02130	CDS	534				hypothetical protein
FNCGEDBI_02131	CDS	1581				hypothetical protein
FNCGEDBI_02132	CDS	1080	tcpE			Toxin coregulated pilus biosynthesis protein E
FNCGEDBI_02133	CDS	531				hypothetical protein
FNCGEDBI_02134	CDS	957	pilT_1			twitching motility protein PilT
FNCGEDBI_02135	CDS	1380				hypothetical protein
FNCGEDBI_02136	CDS	438				hypothetical protein
FNCGEDBI_02137	CDS	390				hypothetical protein
FNCGEDBI_02138	CDS	174				hypothetical protein
FNCGEDBI_02139	CDS	135				hypothetical protein
FNCGEDBI_02140	CDS	480				hypothetical protein
FNCGEDBI_02141	CDS	159				hypothetical protein
FNCGEDBI_02142	CDS	198				hypothetical protein
FNCGEDBI_02143	CDS	708				hypothetical protein
FNCGEDBI_02144	CDS	351				hypothetical protein
FNCGEDBI_02145	CDS	633				hypothetical protein
FNCGEDBI_02146	CDS	276				hypothetical protein
FNCGEDBI_02147	CDS	363				hypothetical protein
FNCGEDBI_02148	CDS	255				hypothetical protein
FNCGEDBI_02149	CDS	606				hypothetical protein
FNCGEDBI_02150	CDS	1446				hypothetical protein
FNCGEDBI_02151	CDS	657				hypothetical protein
FNCGEDBI_02152	CDS	684	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
FNCGEDBI_02153	CDS	375				hypothetical protein
FNCGEDBI_02154	CDS	594				hypothetical protein
FNCGEDBI_02155	CDS	597				hypothetical protein
FNCGEDBI_02156	CDS	324				hypothetical protein
FNCGEDBI_02157	CDS	699				hypothetical protein
FNCGEDBI_02158	CDS	273				hypothetical protein
FNCGEDBI_02159	CDS	699				hypothetical protein
FNCGEDBI_02160	CDS	756				hypothetical protein
FNCGEDBI_02161	CDS	582				hypothetical protein
FNCGEDBI_02162	CDS	501				hypothetical protein
FNCGEDBI_02163	CDS	270				hypothetical protein
FNCGEDBI_02164	CDS	2232				hypothetical protein
FNCGEDBI_02165	CDS	750				hypothetical protein
FNCGEDBI_02166	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
FNCGEDBI_02167	CDS	1110				hypothetical protein
FNCGEDBI_02168	CDS	99				hypothetical protein
FNCGEDBI_02169	CDS	2967				Tn3 family transposase TnAs1
FNCGEDBI_02170	CDS	561				DNA invertase
FNCGEDBI_02171	CDS	609				hypothetical protein
FNCGEDBI_02172	CDS	567				hypothetical protein
FNCGEDBI_02173	CDS	777				short-chain dehydrogenase
FNCGEDBI_02174	CDS	585				hypothetical protein
FNCGEDBI_02175	CDS	681				hypothetical protein
FNCGEDBI_02176	CDS	228				hypothetical protein
FNCGEDBI_02177	CDS	339				hypothetical protein
FNCGEDBI_02178	CDS	150				hypothetical protein
FNCGEDBI_02179	CDS	357				hypothetical protein
FNCGEDBI_02180	CDS	387				hypothetical protein
FNCGEDBI_02181	CDS	660				hypothetical protein
FNCGEDBI_02182	CDS	885				hypothetical protein
FNCGEDBI_02183	CDS	1506				hypothetical protein
FNCGEDBI_02184	CDS	444				hypothetical protein
FNCGEDBI_02185	CDS	2943				hypothetical protein
FNCGEDBI_02186	CDS	285				hypothetical protein
FNCGEDBI_02187	CDS	660				hypothetical protein
FNCGEDBI_02188	CDS	219				hypothetical protein
FNCGEDBI_02189	CDS	624				hypothetical protein
FNCGEDBI_02190	CDS	939				hypothetical protein
FNCGEDBI_02191	CDS	1383				hypothetical protein
FNCGEDBI_02192	CDS	348				hypothetical protein
FNCGEDBI_02193	CDS	1515				hypothetical protein
FNCGEDBI_02194	CDS	273				hypothetical protein
FNCGEDBI_02195	CDS	354				hypothetical protein
FNCGEDBI_02196	CDS	915				hypothetical protein
FNCGEDBI_02197	CDS	240				hypothetical protein
FNCGEDBI_02198	CDS	822				IS3 family transposase IS222
FNCGEDBI_02199	CDS	309				IS3 family transposase IS222
FNCGEDBI_02200	CDS	1920				hypothetical protein
FNCGEDBI_02201	CDS	1281	xerC_2			Tyrosine recombinase XerC
FNCGEDBI_02202	tRNA	76				tRNA-Lys(ttt)
FNCGEDBI_02203	tRNA	77				tRNA-Pro(tgg)
FNCGEDBI_02204	tRNA	76				tRNA-Asn(gtt)
FNCGEDBI_02205	CDS	2565	clpB			chaperone protein ClpB
FNCGEDBI_02206	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
FNCGEDBI_02207	CDS	963	rluD			pseudouridine synthase
FNCGEDBI_02208	CDS	1026	comL			competence protein ComL
FNCGEDBI_02209	CDS	246				hypothetical protein
FNCGEDBI_02210	CDS	1593	pilS			two-component sensor PilS
FNCGEDBI_02211	CDS	1338	pilR			two-component response regulator PilR
FNCGEDBI_02212	CDS	1095				D-amino acid oxidase
FNCGEDBI_02213	CDS	510	fimT			type 4 fimbrial biogenesis protein FimT
FNCGEDBI_02214	CDS	507	fimU			type 4 fimbrial biogenesis protein FimU
FNCGEDBI_02215	CDS	558	pilV			type 4 fimbrial biogenesis protein PilV
FNCGEDBI_02216	CDS	825	pilW			type 4 fimbrial biogenesis protein PilW
FNCGEDBI_02217	CDS	588	pilX			type 4 fimbrial biogenesis protein PilX
FNCGEDBI_02218	CDS	3492	pilY1			type 4 fimbrial biogenesis protein PilY1
FNCGEDBI_02219	CDS	348	pilY2			type 4 fimbrial biogenesis protein PilY2
FNCGEDBI_02220	CDS	426	pilE			type 4 fimbrial biogenesis protein PilE
FNCGEDBI_02221	CDS	945	lytB	1.17.7.4		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
FNCGEDBI_02222	CDS	441				FkbP-type peptidyl-prolyl cis-trans isomerase
FNCGEDBI_02223	CDS	510	lspA_1	3.4.23.36		lipoprotein signal peptidase
FNCGEDBI_02224	CDS	2832	ileS	6.1.1.5		isoleucine--tRNA ligase
FNCGEDBI_02225	CDS	939	ribF	2.7.1.26		bifunctional riboflavin kinase/FMN adenylyltransferase
FNCGEDBI_02226	CDS	1497	murJ_1		COG0728	putative lipid II flippase MurJ
FNCGEDBI_02227	CDS	276	rpsT			30S ribosomal protein S20
FNCGEDBI_02228	CDS	465				hypothetical protein
FNCGEDBI_02229	CDS	1119	proB	2.7.2.11		gamma-glutamyl kinase
FNCGEDBI_02230	CDS	1221	obg			GTPase ObgE
FNCGEDBI_02231	CDS	258	rpmA			50S ribosomal protein L27
FNCGEDBI_02232	CDS	312	rplU			50S ribosomal protein L21
FNCGEDBI_02233	CDS	969	ispB			octaprenyl-diphosphate synthase
FNCGEDBI_02234	CDS	225				hypothetical protein
FNCGEDBI_02235	CDS	2028				cytochrome C
FNCGEDBI_02236	CDS	618	fklB			peptidyl-prolyl cis-trans isomerase FklB
FNCGEDBI_02237	CDS	306				hypothetical protein
FNCGEDBI_02238	CDS	489				hypothetical protein
FNCGEDBI_02239	CDS	342				hypothetical protein
FNCGEDBI_02240	CDS	2454				ATP-dependent protease
FNCGEDBI_02241	CDS	327				hypothetical protein
FNCGEDBI_02242	CDS	489				hypothetical protein
FNCGEDBI_02243	CDS	1857				hypothetical protein
FNCGEDBI_02244	CDS	555	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
FNCGEDBI_02245	CDS	1596	rtcR			transcriptional regulator RtcR
FNCGEDBI_02246	tRNA	74				tRNA-Arg(acg)
FNCGEDBI_02247	CDS	1146				hypothetical protein
FNCGEDBI_02248	CDS	1215	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
FNCGEDBI_02249	CDS	813				hypothetical protein
FNCGEDBI_02250	CDS	1026	rtcA	6.5.1.4		RNA 3'-terminal-phosphate cyclase
FNCGEDBI_02251	CDS	378				hypothetical protein
FNCGEDBI_02252	CDS	1041	ccpR			cytochrome C551 peroxidase
FNCGEDBI_02253	CDS	1338	gdhA	1.4.1.4		glutamate dehydrogenase
FNCGEDBI_02254	CDS	1449	ompP1		COG2067	Outer membrane protein P1
FNCGEDBI_02255	CDS	489	pra			protein activator
FNCGEDBI_02256	CDS	1278				multidrug resistance protein
FNCGEDBI_02257	CDS	1482				hypothetical protein
FNCGEDBI_02258	CDS	1194				ABC transporter permease
FNCGEDBI_02259	CDS	714				ABC transporter ATP-binding protein
FNCGEDBI_02260	CDS	1665				ABC transporter ATP-binding protein
FNCGEDBI_02261	CDS	252				hypothetical protein
FNCGEDBI_02262	CDS	636				transcriptional regulator
FNCGEDBI_02263	CDS	1440	oprJ			multidrug efflux outer membrane protein OprJ
FNCGEDBI_02264	CDS	3132	mexD			resistance-nodulation-cell division (RND) multidrug efflux transporter MexD
FNCGEDBI_02265	CDS	1065	mexC			resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexC
FNCGEDBI_02266	CDS	564	nfxB			transcriptional regulator NfxB
FNCGEDBI_02267	CDS	4248	morA			motility regulator
FNCGEDBI_02268	CDS	1254	glyA3	2.1.2.1		serine hydroxymethyltransferase
FNCGEDBI_02269	CDS	312				hypothetical protein
FNCGEDBI_02270	CDS	1005				cobalamin biosynthesis protein CobW
FNCGEDBI_02271	CDS	204				hypothetical protein
FNCGEDBI_02272	CDS	2067	btsT		COG1966	Pyruvate/proton symporter BtsT
FNCGEDBI_02273	CDS	507				hypothetical protein
FNCGEDBI_02274	CDS	378				Cyclic diguanosine monophosphate-binding protein
FNCGEDBI_02275	CDS	1362	radA			DNA repair protein RadA
FNCGEDBI_02276	CDS	435				hypothetical protein
FNCGEDBI_02277	CDS	255				hypothetical protein
FNCGEDBI_02278	CDS	543				hypothetical protein
FNCGEDBI_02279	CDS	1542	katB			catalase
FNCGEDBI_02280	CDS	414	mscL			large-conductance mechanosensitive channel
FNCGEDBI_02281	CDS	777				oxidoreductase
FNCGEDBI_02282	CDS	999				C4-dicarboxylate-binding protein
FNCGEDBI_02283	CDS	1125	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
FNCGEDBI_02284	CDS	576	pucB_1		COG2068	Purine catabolism protein PucB
FNCGEDBI_02285	CDS	972	pucA_1	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
FNCGEDBI_02286	CDS	1248				cytochrome C
FNCGEDBI_02287	CDS	540				oxidoreductase
FNCGEDBI_02288	CDS	2832				oxidoreductase
FNCGEDBI_02289	CDS	1212				major facilitator superfamily transporter
FNCGEDBI_02290	CDS	390				hypothetical protein
FNCGEDBI_02291	CDS	1707	hxuB_1		COG2831	Heme/hemopexin transporter protein HuxB
FNCGEDBI_02292	CDS	4524				hypothetical protein
FNCGEDBI_02293	CDS	972	hprA	1.1.1.29		glycerate dehydrogenase
FNCGEDBI_02294	CDS	999				16S rRNA methyltransferase
FNCGEDBI_02295	CDS	1464	lysP			lysine-specific permease
FNCGEDBI_02296	CDS	579	mneA			Putative manganese exporter
FNCGEDBI_02297	CDS	444				hypothetical protein
FNCGEDBI_02298	CDS	990				hypothetical protein
FNCGEDBI_02299	CDS	822	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
FNCGEDBI_02300	CDS	2139				chemotaxis transducer
FNCGEDBI_02301	CDS	615				hypothetical protein
FNCGEDBI_02302	CDS	705				transporter
FNCGEDBI_02303	CDS	264				hypothetical protein
FNCGEDBI_02304	CDS	183				hypothetical protein
