locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDFLHPBO_01911	CDS	162				hypothetical protein
PDFLHPBO_01912	CDS	468	ivy_2			Inhibitor of vertebrate lysozyme
PDFLHPBO_01913	CDS	1335	gltP			glutamate/aspartate:proton symporter
PDFLHPBO_01914	CDS	1230				hypothetical protein
PDFLHPBO_01915	CDS	1041				hypothetical protein
PDFLHPBO_01916	CDS	1290	citA			citrate transporter
PDFLHPBO_01917	CDS	561	patZ	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase PatZ
PDFLHPBO_01918	CDS	1374				metalloprotease
PDFLHPBO_01919	CDS	1749				hypothetical protein
PDFLHPBO_01920	CDS	795				hypothetical protein
PDFLHPBO_01921	CDS	1140	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
PDFLHPBO_01922	CDS	615				peptide chain release factor-like protein
PDFLHPBO_01923	CDS	765				hypothetical protein
PDFLHPBO_01924	CDS	1305				citrate transporter
PDFLHPBO_01925	CDS	363				hypothetical protein
PDFLHPBO_01926	CDS	945				hypothetical protein
PDFLHPBO_01927	CDS	420				hypothetical protein
PDFLHPBO_01928	CDS	1959				hypothetical protein
PDFLHPBO_01929	CDS	336				hypothetical protein
PDFLHPBO_01930	CDS	294				hypothetical protein
PDFLHPBO_01931	CDS	318				hypothetical protein
PDFLHPBO_01932	CDS	213				hypothetical protein
PDFLHPBO_01933	CDS	837	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PDFLHPBO_01934	CDS	1143				acyltransferase
PDFLHPBO_01935	CDS	864	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PDFLHPBO_01936	CDS	1302				hypothetical protein
PDFLHPBO_01937	CDS	1623				hypothetical protein
PDFLHPBO_01938	CDS	915	rmd_1			oxidoreductase Rmd
PDFLHPBO_01939	CDS	972	gmd			GDP-mannose 4,6-dehydratase
PDFLHPBO_01940	CDS	1440	wbpW			phosphomannose isomerase/mannose-1-phosphate guanylyl transferase
PDFLHPBO_01941	CDS	798	wzm			LPS efflux transporter membrane protein
PDFLHPBO_01942	CDS	1266	wzt			ABC transporter
PDFLHPBO_01943	CDS	1383	wbpX			glycosyltransferase WbpX
PDFLHPBO_01944	CDS	1128	wbpY			glycosyltransferase WbpY
PDFLHPBO_01945	CDS	1146	wbpZ			glycosyltransferase WbpZ
PDFLHPBO_01946	CDS	204				hypothetical protein
PDFLHPBO_01947	CDS	1494				coenzyme A transferase
PDFLHPBO_01948	CDS	429				hypothetical protein
PDFLHPBO_01949	CDS	2187	uvrD			DNA-dependent helicase II
PDFLHPBO_01950	CDS	2856				hypothetical protein
PDFLHPBO_01951	CDS	2202				hypothetical protein
PDFLHPBO_01952	CDS	726				hypothetical protein
PDFLHPBO_01953	CDS	1395				peptidase
PDFLHPBO_01954	CDS	1467				glucose-6-phosphate 1-dehydrogenase
PDFLHPBO_01955	CDS	882				transcriptional regulator
PDFLHPBO_01956	CDS	216				hypothetical protein
PDFLHPBO_01957	CDS	951				transcriptional regulator
PDFLHPBO_01958	CDS	1416		6.4.1.1		acetyl-CoA carboxylase subunit alpha
PDFLHPBO_01959	CDS	1824		6.4.1.1		pyruvate carboxylase subunit B
PDFLHPBO_01960	CDS	1197	mtr			tryptophan permease
PDFLHPBO_01961	CDS	675				hypothetical protein
PDFLHPBO_01962	CDS	450				acetyltransferase
PDFLHPBO_01963	CDS	1476				transcriptional regulator
PDFLHPBO_01964	CDS	1215				hypothetical protein
PDFLHPBO_01965	CDS	1425	aspA	4.3.1.1		aspartate ammonia-lyase
PDFLHPBO_01966	CDS	909				transcriptional regulator
PDFLHPBO_01967	CDS	1029	adhA			alcohol dehydrogenase
PDFLHPBO_01968	CDS	492	purE			5-(carboxyamino)imidazole ribonucleotide mutase
PDFLHPBO_01969	CDS	1083	purK	4.1.1.21		5-(carboxyamino)imidazole ribonucleotide synthase
PDFLHPBO_01970	CDS	246				hypothetical protein
PDFLHPBO_01971	CDS	549				hypothetical protein
PDFLHPBO_01972	CDS	918	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
PDFLHPBO_01973	CDS	1200	fdhA			glutathione-independent formaldehyde dehydrogenase
PDFLHPBO_01974	CDS	858	purU2	3.5.1.10		formyltetrahydrofolate deformylase
PDFLHPBO_01975	CDS	636	soxG			sarcosine oxidase subunit gamma
PDFLHPBO_01976	CDS	3018	soxA			sarcosine oxidase subunit alpha
PDFLHPBO_01977	CDS	321	soxD			sarcosine oxidase subunit delta
PDFLHPBO_01978	CDS	1251	soxB			sarcosine oxidase subunit beta
PDFLHPBO_01979	CDS	354	glyA1	2.1.2.1		serine hydroxymethyltransferase
PDFLHPBO_01980	CDS	246				hypothetical protein
PDFLHPBO_01981	CDS	312				hypothetical protein
PDFLHPBO_01982	CDS	1122				hypothetical protein
PDFLHPBO_01983	CDS	651				hypothetical protein
PDFLHPBO_01984	CDS	402				hypothetical protein
PDFLHPBO_01985	CDS	699				hypothetical protein
PDFLHPBO_01986	CDS	915				hypothetical protein
PDFLHPBO_01987	CDS	813				hypothetical protein
PDFLHPBO_01988	CDS	279				hypothetical protein
PDFLHPBO_01989	CDS	738				hypothetical protein
PDFLHPBO_01990	CDS	393				hypothetical protein
PDFLHPBO_01991	CDS	213				hypothetical protein
PDFLHPBO_01992	CDS	246				hypothetical protein
PDFLHPBO_01993	CDS	2025	topA_3	5.99.1.2		DNA topoisomerase I
PDFLHPBO_01994	CDS	441				Single-stranded DNA-binding protein
PDFLHPBO_01995	CDS	528				hypothetical protein
PDFLHPBO_01996	CDS	786				hypothetical protein
PDFLHPBO_01997	CDS	1245				hypothetical protein
PDFLHPBO_01998	CDS	561				hypothetical protein
PDFLHPBO_01999	CDS	1629				hypothetical protein
PDFLHPBO_02000	CDS	249				hypothetical protein
PDFLHPBO_02001	CDS	876			COG1192	putative protein
PDFLHPBO_02002	CDS	213				hypothetical protein
PDFLHPBO_02003	CDS	756				hypothetical protein
PDFLHPBO_02004	CDS	1929				hypothetical protein
PDFLHPBO_02005	CDS	1197				major facilitator superfamily transporter
PDFLHPBO_02006	CDS	1281				major facilitator superfamily transporter
PDFLHPBO_02007	CDS	1080	msuD_1			methanesulfonate monooxygenase
PDFLHPBO_02008	CDS	2652	pirA_1			outer membrane receptor FepA
PDFLHPBO_02009	CDS	849	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
PDFLHPBO_02010	CDS	657				hypothetical protein
PDFLHPBO_02011	CDS	903				epoxide hydrolase
PDFLHPBO_02012	CDS	510				ring-hydroxylating dioxygenase small subunit
PDFLHPBO_02013	CDS	1833				asparagine synthetase
PDFLHPBO_02014	CDS	1275				ring-hydroxylating dioxygenase subunit
PDFLHPBO_02015	CDS	477				transcriptional regulator
PDFLHPBO_02016	CDS	642	kynB			kynurenine formamidase KynB
PDFLHPBO_02017	CDS	1251	kynU			kynureninase KynU
PDFLHPBO_02018	CDS	1407				amino acid permease
PDFLHPBO_02019	CDS	1875				hypothetical protein
PDFLHPBO_02020	CDS	1905				hypothetical protein
PDFLHPBO_02021	CDS	951				transcriptional regulator
PDFLHPBO_02022	CDS	210				hypothetical protein
PDFLHPBO_02023	CDS	1662				hypothetical protein
PDFLHPBO_02024	CDS	2595				hypothetical protein
PDFLHPBO_02025	CDS	2109	fusA2			elongation factor G
PDFLHPBO_02026	CDS	2643	btuB_1			Vitamin B12 transporter BtuB
PDFLHPBO_02027	CDS	1725				carbamoyl transferase
PDFLHPBO_02028	CDS	1164				major facilitator superfamily transporter
PDFLHPBO_02029	CDS	669				hydrolase
PDFLHPBO_02030	CDS	639				hypothetical protein
PDFLHPBO_02031	CDS	1845	pcoA_1			copper resistance protein A
PDFLHPBO_02032	CDS	1056	pcoB			copper resistance protein B
PDFLHPBO_02033	CDS	1224				hypothetical protein
PDFLHPBO_02034	CDS	1182				pyridoxal-phosphate dependent protein
PDFLHPBO_02035	CDS	1611				ABC transporter ATP-binding protein
PDFLHPBO_02036	CDS	276				ABC transporter permease
PDFLHPBO_02037	CDS	762				ABC transporter permease
PDFLHPBO_02038	CDS	531				ABC transporter permease
PDFLHPBO_02039	CDS	1932				transcriptional regulator
PDFLHPBO_02040	CDS	1365	mpl			UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase
PDFLHPBO_02041	CDS	630				aromatic acid decarboxylase
PDFLHPBO_02042	CDS	294				hypothetical protein
PDFLHPBO_02043	CDS	642				hypothetical protein
PDFLHPBO_02044	CDS	1740				hypothetical protein
PDFLHPBO_02045	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
PDFLHPBO_02046	CDS	411	cidA_1			Holin-like protein CidA
PDFLHPBO_02047	CDS	711	yohK_1		COG1346	Inner membrane protein YohK
PDFLHPBO_02048	CDS	594				hypothetical protein
PDFLHPBO_02049	CDS	1314				hypothetical protein
PDFLHPBO_02050	CDS	720		3.2.2.-		3-methyladenine DNA glycosylase
PDFLHPBO_02051	CDS	858				hypothetical protein
PDFLHPBO_02052	CDS	1224				hydrolase
PDFLHPBO_02053	CDS	1266	proA	1.2.1.41		gamma-glutamyl phosphate reductase
PDFLHPBO_02054	CDS	645	nadD_1	2.7.7.18		nicotinic acid mononucleotide adenylyltransferase
PDFLHPBO_02055	CDS	357	rsfS			Ribosomal silencing factor RsfS
PDFLHPBO_02056	CDS	468				23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
PDFLHPBO_02057	CDS	1941	pbpA			penicillin-binding protein 2
PDFLHPBO_02058	CDS	1146	rodA			rod shape-determining protein
PDFLHPBO_02059	CDS	1011	sltB1			soluble lytic transglycosylase B
PDFLHPBO_02060	CDS	1026	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
PDFLHPBO_02061	CDS	1161	dacC			D-ala-D-ala-carboxypeptidase
PDFLHPBO_02062	CDS	282				hypothetical protein
PDFLHPBO_02063	CDS	654	lipB	2.3.1.181		lipoate-protein ligase B
PDFLHPBO_02064	CDS	984	lis	2.8.1.8		lipoyl synthase
PDFLHPBO_02065	CDS	894				transcriptional regulator
PDFLHPBO_02066	CDS	891				epoxide hydrolase
PDFLHPBO_02067	CDS	1347				transglycosylase
PDFLHPBO_02068	CDS	228				hypothetical protein
PDFLHPBO_02069	CDS	153				hypothetical protein
PDFLHPBO_02070	CDS	1038	holA			DNA polymerase III subunit delta
PDFLHPBO_02071	CDS	624	lptE			LPS-assembly lipoprotein LptE
PDFLHPBO_02072	CDS	2622	leuS	6.1.1.4		leucine--tRNA ligase
PDFLHPBO_02073	CDS	432				hypothetical protein
PDFLHPBO_02074	CDS	762				hypothetical protein
PDFLHPBO_02075	CDS	1536	lnt			apolipoprotein N-acyltransferase
PDFLHPBO_02076	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
PDFLHPBO_02077	CDS	483				metalloprotease
PDFLHPBO_02078	CDS	1023	ybeZ		COG1702	PhoH-like protein
PDFLHPBO_02079	CDS	1341				(dimethylallyl)adenosine tRNA methylthiotransferase
PDFLHPBO_02080	CDS	333				hypothetical protein
PDFLHPBO_02081	CDS	549				hypothetical protein
PDFLHPBO_02082	CDS	1284	hemL	5.4.3.8		glutamate-1-semialdehyde aminotransferase
PDFLHPBO_02083	CDS	630	thiE_2	2.5.1.3		thiamine-phosphate pyrophosphorylase
PDFLHPBO_02084	CDS	798	thiD	2.7.4.7		phosphomethylpyrimidine kinase
PDFLHPBO_02085	CDS	2388	ladS			lost adherence sensor LadS
PDFLHPBO_02086	CDS	648				transcriptional regulator
PDFLHPBO_02087	CDS	1650				acyl-CoA dehydrogenase
PDFLHPBO_02088	CDS	432		3.1.2.-	COG2050	Putative esterase
PDFLHPBO_02089	CDS	1476	amn	3.2.2.4		AMP nucleosidase
PDFLHPBO_02090	CDS	567				hypothetical protein
PDFLHPBO_02091	CDS	1086				hypothetical protein
PDFLHPBO_02092	CDS	627				pseudouridine synthase
PDFLHPBO_02093	CDS	393				hypothetical protein
PDFLHPBO_02094	CDS	210				hypothetical protein
PDFLHPBO_02095	CDS	510				transcriptional regulator
PDFLHPBO_02096	CDS	705				hypothetical protein
PDFLHPBO_02097	CDS	897				transporter
PDFLHPBO_02098	CDS	417				hypothetical protein
PDFLHPBO_02099	CDS	456				ATP-dependent helicase
PDFLHPBO_02100	CDS	2523				ATP-dependent helicase
PDFLHPBO_02101	CDS	495				hypothetical protein
PDFLHPBO_02102	CDS	687				hypothetical protein
PDFLHPBO_02103	CDS	657				hypothetical protein
PDFLHPBO_02104	CDS	867				hypothetical protein
PDFLHPBO_02105	CDS	1077				hypothetical protein
PDFLHPBO_02106	CDS	588				hypothetical protein
PDFLHPBO_02107	CDS	213				hypothetical protein
PDFLHPBO_02108	CDS	456				hypothetical protein
PDFLHPBO_02109	CDS	396				hypothetical protein
PDFLHPBO_02110	CDS	471				hypothetical protein
PDFLHPBO_02111	CDS	384				hypothetical protein
PDFLHPBO_02112	CDS	297	mvaT_2			transcriptional regulator MvaT
PDFLHPBO_02113	CDS	195	opdT_1			tyrosine porin OpdT
PDFLHPBO_02114	CDS	651				ABC transporter
PDFLHPBO_02115	CDS	294	rnlB			Antitoxin RnlB
PDFLHPBO_02116	CDS	1074	rnlA	3.1.-.-		mRNA endoribonuclease toxin LS
PDFLHPBO_02117	CDS	255				hypothetical protein
PDFLHPBO_02118	CDS	207				hypothetical protein
PDFLHPBO_02119	CDS	255	sdhE		COG2938	FAD assembly factor SdhE
PDFLHPBO_02120	CDS	453				hypothetical protein
PDFLHPBO_02121	CDS	1617	nadB	1.4.3.16		L-aspartate oxidase
PDFLHPBO_02122	CDS	582	algU			RNA polymerase sigma factor AlgU
PDFLHPBO_02123	CDS	585	mucA			sigma factor AlgU negative regulator MucA
PDFLHPBO_02124	CDS	951	mucB			sigma factor AlgU regulator MucB
PDFLHPBO_02125	CDS	456	mucC			positive regulator for alginate biosynthesis MucC
PDFLHPBO_02126	CDS	1425	mucD			serine protease MucD
PDFLHPBO_02127	CDS	1800	lepA			elongation factor 4
PDFLHPBO_02128	CDS	855	lepB			signal peptidase I
PDFLHPBO_02129	CDS	378				hypothetical protein
PDFLHPBO_02130	CDS	690	rnc	3.1.26.3		ribonuclease III
PDFLHPBO_02131	CDS	918	era			GTPase Era
PDFLHPBO_02132	CDS	702	recO			DNA repair protein RecO
PDFLHPBO_02133	CDS	747	pdxJ			pyridoxine 5'-phosphate synthase
PDFLHPBO_02134	CDS	969				tRNA (mo5U34)-methyltransferase
PDFLHPBO_02135	CDS	759				tRNA (cmo5U34)-methyltransferase
PDFLHPBO_02136	CDS	573				hypothetical protein
PDFLHPBO_02137	CDS	753				hypothetical protein
PDFLHPBO_02138	CDS	405	icp			inhibitor of cysteine peptidase
PDFLHPBO_02139	CDS	2400				ATP-dependent protease
PDFLHPBO_02140	CDS	753	pruR			proline utilization regulator
PDFLHPBO_02141	CDS	2064			COG1629	putative TonB-dependent receptor
PDFLHPBO_02142	CDS	3183	putA	1.2.1.88		bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
PDFLHPBO_02143	CDS	1521	putP			sodium/proline symporter PutP
PDFLHPBO_02144	CDS	918				transcriptional regulator
PDFLHPBO_02145	CDS	639	azoR1			FMN-dependent NADH-azoreductase AzoR
PDFLHPBO_02146	CDS	306				transporter
PDFLHPBO_02147	CDS	1164				hypothetical protein
PDFLHPBO_02148	CDS	2994				hypothetical protein
PDFLHPBO_02149	CDS	204				hypothetical protein
PDFLHPBO_02150	CDS	1416				amino acid permease
PDFLHPBO_02151	CDS	816				hypothetical protein
PDFLHPBO_02152	CDS	789				transcriptional regulator
PDFLHPBO_02153	CDS	1485	prpD	4.2.1.79		2-methylcitrate dehydratase
PDFLHPBO_02154	CDS	1188	prpF	5.3.3.-	COG2828	2-methyl-aconitate isomerase
PDFLHPBO_02155	CDS	2607		4.2.1.3		aconitate hydratase
PDFLHPBO_02156	CDS	1128	prpC	2.3.3.5		methylcitrate synthase
PDFLHPBO_02157	CDS	897	prpB_1	4.1.3.30		2-methylisocitrate lyase
PDFLHPBO_02158	CDS	723				transcriptional regulator
PDFLHPBO_02159	CDS	612	pmtA			phospholipid methyltransferase
PDFLHPBO_02160	CDS	2322				helicase
PDFLHPBO_02161	CDS	297				hypothetical protein
PDFLHPBO_02162	CDS	1521				hypothetical protein
PDFLHPBO_02163	CDS	324				hypothetical protein
PDFLHPBO_02164	CDS	441			COG2764	putative protein
PDFLHPBO_02165	CDS	822				oxidoreductase
PDFLHPBO_02166	CDS	228				hypothetical protein
PDFLHPBO_02167	CDS	396				hypothetical protein
PDFLHPBO_02168	CDS	768	ampDh3			protein AmpDh3
PDFLHPBO_02169	CDS	474				hypothetical protein
PDFLHPBO_02170	CDS	1317				divalent metal cation transporter MntH
PDFLHPBO_02171	CDS	702				haloacid dehalogenase
PDFLHPBO_02172	CDS	1248				major facilitator superfamily transporter
PDFLHPBO_02173	CDS	1296				hypothetical protein
PDFLHPBO_02174	CDS	1248	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
PDFLHPBO_02175	CDS	435				hypothetical protein
PDFLHPBO_02176	CDS	954				transcriptional regulator
PDFLHPBO_02177	CDS	885				transcriptional regulator
PDFLHPBO_02178	CDS	426				ring-cleaving dioxygenase
PDFLHPBO_02179	CDS	273				hypothetical protein
PDFLHPBO_02180	CDS	396	higB2		COG4683	Putative toxin HigB2
PDFLHPBO_02181	CDS	324				hypothetical protein
PDFLHPBO_02182	CDS	1089				hypothetical protein
PDFLHPBO_02183	CDS	702				hypothetical protein
PDFLHPBO_02184	CDS	519				hypothetical protein
PDFLHPBO_02185	CDS	207				hypothetical protein
PDFLHPBO_02186	CDS	639				hypothetical protein
PDFLHPBO_02187	CDS	1353				hypothetical protein
PDFLHPBO_02188	CDS	750				hypothetical protein
PDFLHPBO_02189	CDS	3306	smc_1			Chromosome partition protein Smc
PDFLHPBO_02190	CDS	1182				hypothetical protein
PDFLHPBO_02191	CDS	2352				hypothetical protein
PDFLHPBO_02192	CDS	3075				hypothetical protein
PDFLHPBO_02193	CDS	1041				hypothetical protein
PDFLHPBO_02194	CDS	630				hypothetical protein
PDFLHPBO_02195	CDS	810				hypothetical protein
PDFLHPBO_02196	CDS	144				hypothetical protein
PDFLHPBO_02197	CDS	99				hypothetical protein
PDFLHPBO_02198	CDS	771				hypothetical protein
PDFLHPBO_02199	CDS	954				hypothetical protein
PDFLHPBO_02200	CDS	1029				hypothetical protein
PDFLHPBO_02201	CDS	867	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
PDFLHPBO_02202	CDS	279				IS3 family transposase IS222
PDFLHPBO_02203	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
PDFLHPBO_02204	CDS	879				hypothetical protein
PDFLHPBO_02205	CDS	684				transcriptional regulator
PDFLHPBO_02206	CDS	942				hydrolase
PDFLHPBO_02207	CDS	834				hypothetical protein
PDFLHPBO_02208	CDS	1020	oruR			ornithine utilization transcriptional regulator OruR
PDFLHPBO_02209	CDS	738				hypothetical protein
PDFLHPBO_02210	CDS	843				IS3 family transposase ISPa32
PDFLHPBO_02211	CDS	264				IS3 family transposase ISPa32
PDFLHPBO_02212	CDS	348				hypothetical protein
PDFLHPBO_02213	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
PDFLHPBO_02214	CDS	714	yiaD		COG2885	putative lipoprotein YiaD
PDFLHPBO_02215	CDS	915				acyltransferase
PDFLHPBO_02216	CDS	2115	pta	2.3.1.8		phosphate acetyltransferase
PDFLHPBO_02217	CDS	1185	ackA_1	2.7.2.1		acetate kinase
PDFLHPBO_02218	CDS	486	slyD			peptidyl-prolyl cis-trans isomerase SlyD
PDFLHPBO_02219	CDS	483				glutathione peroxidase
PDFLHPBO_02220	CDS	591				transcriptional regulator
PDFLHPBO_02221	CDS	1113				oxidoreductase
PDFLHPBO_02222	CDS	1122				hypothetical protein
PDFLHPBO_02223	CDS	1221				glycosyl transferase family protein
PDFLHPBO_02224	CDS	624	plcR			phospholipase C accessory protein PlcR
PDFLHPBO_02225	CDS	2193	plcH			hemolytic phospholipase C
PDFLHPBO_02226	CDS	2013				neutral ceramidase
PDFLHPBO_02227	CDS	741				sulfate transporter CysZ
PDFLHPBO_02228	CDS	1986				hypothetical protein
PDFLHPBO_02229	CDS	600				alkyl hydroperoxide reductase
PDFLHPBO_02230	CDS	951	trxB2			thioredoxin reductase
PDFLHPBO_02231	CDS	420				hypothetical protein
PDFLHPBO_02232	CDS	963	ilvA2_1	4.3.1.19		threonine dehydratase
PDFLHPBO_02233	CDS	1170	cbpD			chitin-binding protein CbpD
PDFLHPBO_02234	CDS	624				oxidoreductase
PDFLHPBO_02235	CDS	1395	fumC2	4.2.1.2		fumarate hydratase
PDFLHPBO_02236	CDS	1020				hypothetical protein
PDFLHPBO_02237	CDS	504				hypothetical protein
PDFLHPBO_02238	CDS	306	bolA			morphogene protein BolA
PDFLHPBO_02239	CDS	939				hypothetical protein
PDFLHPBO_02240	CDS	639				hypothetical protein
PDFLHPBO_02241	CDS	1791				ABC transporter ATP-binding protein/permease
PDFLHPBO_02242	CDS	831				hypothetical protein
PDFLHPBO_02243	CDS	1629				sensor protein
PDFLHPBO_02244	CDS	783				hypothetical protein
PDFLHPBO_02245	CDS	960				oxidoreductase
PDFLHPBO_02246	CDS	174				hypothetical protein
PDFLHPBO_02247	CDS	789				transcriptional regulator
PDFLHPBO_02248	CDS	1074	hpd			4-hydroxyphenylpyruvate dioxygenase
PDFLHPBO_02249	CDS	1419	aroP2			aromatic amino acid transporter AroP
PDFLHPBO_02250	CDS	384	mliC			lysozyme inhibitor
PDFLHPBO_02251	CDS	414				peptidyl-tRNA hydrolase
PDFLHPBO_02252	CDS	933	pbpG			D-alanyl-D-alanine endopeptidase
PDFLHPBO_02253	CDS	1200	phhC	2.6.1.57		aromatic amino acid aminotransferase
PDFLHPBO_02254	CDS	357	phhB	4.2.1.96		pterin-4-alpha-carbinolamine dehydratase
PDFLHPBO_02255	CDS	789	phhA	1.14.16.1		phenylalanine 4-monooxygenase
PDFLHPBO_02256	CDS	1560	phhR			transcriptional regulator PhhR
PDFLHPBO_02257	CDS	267				hypothetical protein
PDFLHPBO_02258	CDS	2196	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
PDFLHPBO_02259	CDS	945				transcriptional regulator
PDFLHPBO_02260	CDS	897				transcriptional regulator
PDFLHPBO_02261	CDS	828	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
PDFLHPBO_02262	CDS	1161				acyl-CoA dehydrogenase
PDFLHPBO_02263	CDS	381				ring-cleaving dioxygenase
PDFLHPBO_02264	CDS	1353				hypothetical protein
PDFLHPBO_02265	CDS	1203	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PDFLHPBO_02266	CDS	828				acyl-CoA lyase subunit beta
PDFLHPBO_02267	CDS	996				C4-dicarboxylate-binding protein
PDFLHPBO_02268	CDS	639				C4-dicarboxylate transporter
PDFLHPBO_02269	CDS	1284				C4-dicarboxylate transporter
PDFLHPBO_02270	CDS	1956	acsA	6.2.1.1		acetyl-CoA synthetase
PDFLHPBO_02271	CDS	780	aotJ			arginine/ornithine ABC transporter substrate-binding protein AotJ
PDFLHPBO_02272	CDS	690	aotQ			arginine/ornithine ABC transporter permease AotQ
PDFLHPBO_02273	CDS	699	aotM			arginine/ornithine ABC transporter permease AotM
PDFLHPBO_02274	CDS	1113				hypothetical protein
PDFLHPBO_02275	CDS	765	aotP			arginine/ornithine ABC transporter ATP-binding protein AotP
PDFLHPBO_02276	CDS	990	argR			transcriptional regulator ArgR
PDFLHPBO_02277	CDS	261				hypothetical protein
PDFLHPBO_02278	CDS	1221	aruC	2.6.1.11		acetylornithine aminotransferase
PDFLHPBO_02279	CDS	1017	aruF			arginine N-succinyltransferase subunit alpha
PDFLHPBO_02280	CDS	1023	aruG			arginine N-succinyltransferase subunit beta
PDFLHPBO_02281	CDS	1464	aruD			N-succinylglutamate 5-semialdehyde dehydrogenase
PDFLHPBO_02282	CDS	1347	aruB	3.5.3.23		N-succinylarginine dihydrolase
PDFLHPBO_02283	CDS	291				hypothetical protein
PDFLHPBO_02284	CDS	999	aruE			succinylglutamate desuccinylase
PDFLHPBO_02285	CDS	1005	ltaE	4.1.2.48	COG2008	Low specificity L-threonine aldolase
PDFLHPBO_02286	CDS	2625	alaS	6.1.1.7		alanine--tRNA ligase
PDFLHPBO_02287	CDS	1239	lysC	2.7.2.4		aspartokinase
PDFLHPBO_02288	CDS	186	rsmA			carbon storage regulator
PDFLHPBO_02289	tRNA	91				tRNA-Ser(gct)
PDFLHPBO_02290	CDS	714				transcriptional regulator
PDFLHPBO_02291	CDS	531				hypothetical protein
PDFLHPBO_02292	CDS	375				hypothetical protein
PDFLHPBO_02293	CDS	276				hypothetical protein
PDFLHPBO_02294	CDS	504				hypothetical protein
PDFLHPBO_02295	CDS	453				hypothetical protein
PDFLHPBO_02296	CDS	516				hypothetical protein
PDFLHPBO_02297	CDS	1449	mgtE			Mg transporter MgtE
PDFLHPBO_02298	CDS	393				hypothetical protein
