locus_tag	ftype	length_bp	gene	EC_number	COG	product
INHMNHHN_01257	CDS	540				hypothetical protein
INHMNHHN_01258	CDS	888				Baeyer-Villiger monooxygenase
INHMNHHN_01259	CDS	1545				flavin-containing monooxygenase
INHMNHHN_01260	CDS	849	fabR			HTH-type transcriptional repressor FabR
INHMNHHN_01261	CDS	330				multidrug efflux system protein MdtI
INHMNHHN_01262	CDS	369				drug efflux transporter
INHMNHHN_01263	CDS	837				hypothetical protein
INHMNHHN_01264	CDS	549	apt	2.4.2.7		adenine phosphoribosyltransferase
INHMNHHN_01265	CDS	735	anr			transcriptional regulator Anr
INHMNHHN_01266	CDS	468				hypothetical protein
INHMNHHN_01267	CDS	1383	hemN			oxygen-independent coproporphyrinogen-III oxidase
INHMNHHN_01268	CDS	684				hypothetical protein
INHMNHHN_01269	CDS	210				hypothetical protein
INHMNHHN_01270	CDS	2436				cation-transporting P-type ATPase
INHMNHHN_01271	CDS	540				hypothetical protein
INHMNHHN_01272	CDS	1416				ferredoxin
INHMNHHN_01273	CDS	957	ccoP1			cytochrome C oxidase cbb3-type subunit CcoP
INHMNHHN_01274	CDS	186	ccoQ1			cytochrome C oxidase cbb3-type subunit CcoQ
INHMNHHN_01275	CDS	612	ccoO1			cbb3-type cytochrome C oxidase subunit II
INHMNHHN_01276	CDS	1428	ccoN1			cbb3-type cytochrome C oxidase subunit I
INHMNHHN_01277	CDS	927	ccoP2			cytochrome C oxidase cbb3-type subunit CcoP
INHMNHHN_01278	CDS	186	ccoQ2			cytochrome C oxidase cbb3-type subunit CcoQ
INHMNHHN_01279	CDS	609	ccoO2			cbb3-type cytochrome C oxidase subunit II
INHMNHHN_01280	CDS	1428	ccoN2			cbb3-type cytochrome C oxidase subunit I
INHMNHHN_01281	CDS	633				hypothetical protein
INHMNHHN_01282	CDS	1158				hypothetical protein
INHMNHHN_01283	CDS	1566	aer			aerotaxis receptor Aer
INHMNHHN_01284	CDS	2733	acnA	4.2.1.3		aconitate hydratase
INHMNHHN_01285	CDS	1059				23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
INHMNHHN_01286	CDS	240				sulfurtransferase TusA
INHMNHHN_01287	CDS	1311				oxidoreductase
INHMNHHN_01288	CDS	1365				glutamine synthetase
INHMNHHN_01289	CDS	1398				oxidoreductase
INHMNHHN_01290	CDS	354	amnD	3.5.99.5		2-aminomuconate deaminase
INHMNHHN_01291	CDS	1362				major facilitator superfamily transporter
INHMNHHN_01292	CDS	882				transcriptional regulator
INHMNHHN_01293	CDS	180				hypothetical protein
INHMNHHN_01294	CDS	1146				hypothetical protein
INHMNHHN_01295	CDS	597				hypothetical protein
INHMNHHN_01296	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
INHMNHHN_01297	CDS	552				hypothetical protein
INHMNHHN_01298	CDS	867				3-hydroxyisobutyrate dehydrogenase
INHMNHHN_01299	CDS	342				hypothetical protein
INHMNHHN_01300	CDS	756				hypothetical protein
INHMNHHN_01301	CDS	255				hypothetical protein
INHMNHHN_01302	CDS	609				hypothetical protein
INHMNHHN_01303	CDS	1287	gltA	2.3.3.1		citrate synthase
INHMNHHN_01304	CDS	387	sdhC			succinate dehydrogenase subunit C
INHMNHHN_01305	CDS	375	sdhD			succinate dehydrogenase subunit D
INHMNHHN_01306	CDS	1773	sdhA	1.3.5.1		succinate dehydrogenase flavoprotein subunit
INHMNHHN_01307	CDS	708	sdhB			succinate dehydrogenase iron-sulfur subunit
INHMNHHN_01308	CDS	2832	sucA	1.2.4.2		2-oxoglutarate dehydrogenase subunit E1
INHMNHHN_01309	CDS	1230	sucB	2.3.1.61		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
INHMNHHN_01310	CDS	1437	lpdG_1	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
INHMNHHN_01311	CDS	1167	sucC	6.2.1.5		succinyl-CoA ligase subunit beta
INHMNHHN_01312	CDS	888	sucD	6.2.1.5		succinyl-CoA ligase subunit alpha
INHMNHHN_01313	CDS	1314	braB			branched-chain amino acid transporter
INHMNHHN_01314	CDS	765				hypothetical protein
INHMNHHN_01315	CDS	237				hypothetical protein
INHMNHHN_01316	CDS	474				hypothetical protein
INHMNHHN_01317	CDS	447				hypothetical protein
INHMNHHN_01318	CDS	1233				hypothetical protein
INHMNHHN_01319	CDS	1905	htpG			chaperone protein HtpG
INHMNHHN_01320	CDS	726				hypothetical protein
INHMNHHN_01321	CDS	822		2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
INHMNHHN_01322	CDS	783				transcriptional regulator
INHMNHHN_01323	CDS	1302				cytochrome C
INHMNHHN_01324	CDS	2247				aldehyde dehydrogenase
INHMNHHN_01325	CDS	492				oxidoreductase
INHMNHHN_01326	CDS	423				transcriptional regulator
INHMNHHN_01327	CDS	906				hypothetical protein
INHMNHHN_01328	CDS	999				hypothetical protein
INHMNHHN_01329	CDS	477				hypothetical protein
INHMNHHN_01330	CDS	441			COG1733	putative HTH-type transcriptional regulator
INHMNHHN_01331	CDS	1626				chemotaxis transducer
INHMNHHN_01332	CDS	1218	fabB	2.3.1.41		3-oxoacyl-ACP synthase
INHMNHHN_01333	CDS	516	fabA			3-hydroxydecanoyl-ACP dehydratase
INHMNHHN_01334	CDS	1956				sensor/response regulator hybrid protein
INHMNHHN_01335	CDS	930				hypothetical protein
INHMNHHN_01336	CDS	2109	btuB_2			Vitamin B12 transporter BtuB
INHMNHHN_01337	CDS	1023	gpsA	1.1.1.94		glycerol-3-phosphate dehydrogenase
INHMNHHN_01338	CDS	342				lipase
INHMNHHN_01339	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
INHMNHHN_01340	CDS	1668				AMP-binding protein
INHMNHHN_01341	CDS	438				esterase
INHMNHHN_01342	CDS	825				transcriptional regulator
INHMNHHN_01343	CDS	642	rhtC_1		COG1280	Threonine efflux protein
INHMNHHN_01344	CDS	813				hydrolase
INHMNHHN_01345	CDS	861				hydrolase
INHMNHHN_01346	CDS	663				glutathione S-transferase
INHMNHHN_01347	CDS	807				hypothetical protein
INHMNHHN_01348	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
INHMNHHN_01349	CDS	1275				major facilitator superfamily transporter
INHMNHHN_01350	CDS	648				transcriptional regulator
INHMNHHN_01351	CDS	1530		1.1.1.157		3-hydroxyacyl-CoA dehydrogenase
INHMNHHN_01352	CDS	786		4.2.1.17		enoyl-CoA hydratase
INHMNHHN_01353	CDS	867				transcriptional regulator
INHMNHHN_01354	CDS	1155				acyl-CoA dehydrogenase
INHMNHHN_01355	CDS	90	kdpF	3.6.3.12		potassium-transporting ATPase subunit F
INHMNHHN_01356	CDS	1695	kdpA	3.6.3.12		potassium-transporting ATPase subunit A
INHMNHHN_01357	CDS	2073	kdpB_1	3.6.3.12		potassium-transporting ATPase subunit B
INHMNHHN_01358	CDS	552	kdpC	3.6.3.12		potassium-transporting ATPase subunit C
INHMNHHN_01359	CDS	2658	kdpD			two-component sensor KdpD
INHMNHHN_01360	CDS	693	kdpE			two-component response regulator KdpE
INHMNHHN_01361	CDS	909		3.5.1.2		glutaminase
INHMNHHN_01362	CDS	606				hypothetical protein
INHMNHHN_01363	CDS	1038			COG1752	putative NTE family protein
INHMNHHN_01364	CDS	279				hypothetical protein
INHMNHHN_01365	CDS	1035	selD	2.7.9.3		selenide, water dikinase
INHMNHHN_01366	CDS	1110				tRNA 2-selenouridine synthase
INHMNHHN_01367	CDS	348				aldehyde-activating protein
INHMNHHN_01368	CDS	609				hypothetical protein
INHMNHHN_01369	CDS	408				hypothetical protein
INHMNHHN_01370	CDS	1959				chemotaxis transducer
INHMNHHN_01371	CDS	1722				sulfate transporter
INHMNHHN_01372	CDS	1005				oxidoreductase
INHMNHHN_01373	CDS	762				short-chain dehydrogenase
INHMNHHN_01374	CDS	894				transporter
INHMNHHN_01375	CDS	1197				transporter
INHMNHHN_01376	CDS	636				hypothetical protein
INHMNHHN_01377	CDS	477				transcriptional regulator
INHMNHHN_01378	CDS	1167				aminotransferase
INHMNHHN_01379	CDS	603				glutathione S-transferase
INHMNHHN_01380	CDS	1557				hypothetical protein
INHMNHHN_01381	CDS	507				hypothetical protein
INHMNHHN_01382	CDS	1476				uricase
INHMNHHN_01383	CDS	408				hypothetical protein
INHMNHHN_01384	CDS	1788				hypothetical protein
INHMNHHN_01385	CDS	1008				hypothetical protein
INHMNHHN_01386	CDS	2628				ClpA/B-type protease
INHMNHHN_01387	CDS	1512				transcriptional regulator
INHMNHHN_01388	CDS	141				hypothetical protein
INHMNHHN_01389	CDS	1194				hypothetical protein
INHMNHHN_01390	CDS	507				hypothetical protein
INHMNHHN_01391	CDS	1332				hypothetical protein
INHMNHHN_01392	CDS	870				hypothetical protein
INHMNHHN_01393	CDS	3528	icmF1_1			type VI secretion protein IcmF
INHMNHHN_01394	CDS	729	stp1			serine/threonine phosphoprotein phosphatase Stp1
INHMNHHN_01395	CDS	990	stk1			serine-threonine kinase Stk1
INHMNHHN_01396	CDS	381				hypothetical protein
INHMNHHN_01397	CDS	462				bacteriohemerythrin
INHMNHHN_01398	CDS	546	folE2	3.5.4.16		GTP cyclohydrolase I
INHMNHHN_01399	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
INHMNHHN_01400	CDS	213				hypothetical protein
INHMNHHN_01401	CDS	900				hypothetical protein
INHMNHHN_01402	CDS	111				hypothetical protein
INHMNHHN_01403	CDS	1299				hypothetical protein
INHMNHHN_01404	CDS	1017				bacteriophage integrase
INHMNHHN_01405	CDS	825				tRNA 2-thiocytidine biosynthesis protein TtcA
INHMNHHN_01406	CDS	672				hypothetical protein
INHMNHHN_01407	CDS	1419				amino acid permease
INHMNHHN_01408	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
INHMNHHN_01409	CDS	1401				transcriptional regulator
INHMNHHN_01410	CDS	771				NAD-dependent protein deacylase
INHMNHHN_01411	CDS	612				hypothetical protein
INHMNHHN_01412	CDS	534				lipoprotein
INHMNHHN_01413	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
INHMNHHN_01414	CDS	915				transcriptional regulator
INHMNHHN_01415	CDS	618				hydrolase
INHMNHHN_01416	CDS	408				hypothetical protein
INHMNHHN_01417	CDS	558				NAD(P)H-dependent FMN reductase
INHMNHHN_01418	CDS	948				quercetin 2,3-dioxygenase
INHMNHHN_01419	CDS	474				hypothetical protein
INHMNHHN_01420	CDS	1842	kefB			glutathione-regulated potassium-efflux system protein KefB
INHMNHHN_01421	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
INHMNHHN_01422	CDS	936				hypothetical protein
INHMNHHN_01423	CDS	699				quercetin 2,3-dioxygenase
INHMNHHN_01424	CDS	636				hypothetical protein
INHMNHHN_01425	CDS	1230				major facilitator superfamily transporter
INHMNHHN_01426	CDS	960				hypothetical protein
INHMNHHN_01427	CDS	1599				asparagine synthetase
INHMNHHN_01428	CDS	1479	pvdD			pyoverdine synthetase D
INHMNHHN_01429	CDS	747	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
INHMNHHN_01430	CDS	1368				2-isopropylmalate synthase
INHMNHHN_01431	CDS	879				hypothetical protein
INHMNHHN_01432	CDS	615				hypothetical protein
INHMNHHN_01433	CDS	1263				hypothetical protein
INHMNHHN_01434	CDS	1821	pvdL_1			peptide synthase
INHMNHHN_01435	CDS	1158				membrane-bound lytic murein transglycosylase A
INHMNHHN_01436	CDS	894				transcriptional regulator
INHMNHHN_01437	CDS	780				NAD(P)H dehydrogenase
INHMNHHN_01438	CDS	627				NAD(P)H dehydrogenase
INHMNHHN_01439	CDS	609				transcriptional regulator
INHMNHHN_01440	CDS	891				hypothetical protein
INHMNHHN_01441	CDS	351				hypothetical protein
INHMNHHN_01442	CDS	807				transcriptional regulator
INHMNHHN_01443	CDS	189				hypothetical protein
INHMNHHN_01444	CDS	909	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
INHMNHHN_01445	CDS	2040	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
INHMNHHN_01446	CDS	258				hypothetical protein
INHMNHHN_01447	CDS	504				hypothetical protein
INHMNHHN_01448	CDS	783				transcriptional regulator
INHMNHHN_01449	CDS	1512				major facilitator superfamily transporter
INHMNHHN_01450	CDS	1152				multidrug resistance efflux pump
INHMNHHN_01451	CDS	1449				multidrug efflux pump outer membrane protein
INHMNHHN_01452	CDS	1773				hypothetical protein
INHMNHHN_01453	CDS	2577				sensor/response regulator hybrid protein
INHMNHHN_01454	CDS	315				hypothetical protein
INHMNHHN_01455	CDS	1245				hypothetical protein
INHMNHHN_01456	CDS	1782	aprD			alkaline protease secretion ATP-binding protein AprD
INHMNHHN_01457	CDS	1299	aprE			alkaline protease secretion protein AprE
INHMNHHN_01458	CDS	1446	aprF_2			alkaline protease secretion protein AprF
INHMNHHN_01459	CDS	1440	aprA			alkaline metalloproteinase
INHMNHHN_01460	CDS	396	aprI			alkaline proteinase inhibitor AprI
INHMNHHN_01461	CDS	1626				chemotaxis transducer
INHMNHHN_01462	CDS	1005				bifunctional Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2- carboxylate reductase
INHMNHHN_01463	CDS	1581				semialdehyde dehydrogenase
INHMNHHN_01464	CDS	918				dihydrodipicolinate synthetase
INHMNHHN_01465	CDS	1035				trans-3-hydroxy-L-proline dehydratase
INHMNHHN_01466	CDS	723				amino acid ABC transporter ATP binding protein
INHMNHHN_01467	CDS	645				amino acid ABC transporter permease
INHMNHHN_01468	CDS	666				ABC transporter permease
INHMNHHN_01469	CDS	1743				hypothetical protein
INHMNHHN_01470	CDS	822				amino acid ABC transporter substrate-binding protein
INHMNHHN_01471	CDS	798				transcriptional regulator
INHMNHHN_01472	CDS	1443				major facilitator superfamily transporter
INHMNHHN_01473	CDS	864				hypothetical protein
INHMNHHN_01474	CDS	867				transcriptional regulator
INHMNHHN_01475	CDS	903				hypothetical protein
INHMNHHN_01476	CDS	1254				oxidoreductase
INHMNHHN_01477	CDS	237	hcnA_1			hydrogen cyanide synthase subunit HcnA
INHMNHHN_01478	CDS	1116	hcnC_1			hydrogen cyanide synthase subunit HcnC
INHMNHHN_01479	CDS	945				4-hydroxyproline 2-epimerase
INHMNHHN_01480	CDS	669				transcriptional regulator
INHMNHHN_01481	CDS	168				hypothetical protein
INHMNHHN_01482	CDS	1884	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
INHMNHHN_01483	CDS	1839				tonB-dependent receptor
INHMNHHN_01484	CDS	612	cobO_1	2.5.1.17		cob(I)yrinic acid a,c-diamide adenosyltransferase
INHMNHHN_01485	CDS	1308	cobB			hydrogenobyrinate a,c-diamide synthase
INHMNHHN_01486	CDS	657				5,6-dimethylbenzimidazole synthase
INHMNHHN_01487	CDS	939	cobD			cobalamin biosynthesis protein CobD
INHMNHHN_01488	CDS	996	cobC_1	4.1.1.81		threonine-phosphate decarboxylase
INHMNHHN_01489	CDS	1473	cobQ			cobyric acid synthase
INHMNHHN_01490	CDS	522	cobP	2.7.1.156		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase
INHMNHHN_01491	CDS	1056	cobU	2.4.2.21		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
INHMNHHN_01492	CDS	585	cobC_2	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
INHMNHHN_01493	CDS	738	cobV			adenosylcobinamide-GDP ribazoletransferase
INHMNHHN_01494	CDS	1506				major facilitator superfamily transporter
INHMNHHN_01495	CDS	561				transcriptional regulator
INHMNHHN_01496	CDS	1821				acyl-CoA dehydrogenase
INHMNHHN_01497	CDS	414				transcriptional regulator
INHMNHHN_01498	CDS	1200				major facilitator superfamily transporter
INHMNHHN_01499	CDS	555				glutathione peroxidase
INHMNHHN_01500	tRNA	96				tRNA-Ser(cga)
INHMNHHN_01501	CDS	480				hypothetical protein
INHMNHHN_01502	CDS	594				transcriptional regulator
INHMNHHN_01503	CDS	840				alpha/beta hydrolase
INHMNHHN_01504	CDS	855				3-mercaptopyruvate sulfurtransferase
INHMNHHN_01505	CDS	660				hypothetical protein
INHMNHHN_01506	CDS	2010				type II secretion system protein
INHMNHHN_01507	CDS	1806				hypothetical protein
INHMNHHN_01508	CDS	1014	galE			UDP-glucose 4-epimerase
INHMNHHN_01509	CDS	1152				glycosyl transferase family protein
INHMNHHN_01510	CDS	987				ABC transporter ATP-binding protein
INHMNHHN_01511	CDS	1251				hypothetical protein
INHMNHHN_01512	CDS	729				hypothetical protein
INHMNHHN_01513	CDS	1485				glycosyl transferase family protein
INHMNHHN_01514	CDS	879				glycosyl transferase family protein
INHMNHHN_01515	CDS	1248				glycosyl transferase family protein
INHMNHHN_01516	CDS	1224				hypothetical protein
INHMNHHN_01517	CDS	591	cysC			adenylyl-sulfate kinase
INHMNHHN_01518	CDS	255				hypothetical protein
INHMNHHN_01519	CDS	417				hypothetical protein
INHMNHHN_01520	CDS	1623				two-component sensor
INHMNHHN_01521	CDS	633				two-component response regulator
INHMNHHN_01522	CDS	342				hypothetical protein
INHMNHHN_01523	CDS	921				transcriptional regulator
INHMNHHN_01524	CDS	3288				pyruvate carboxylase
INHMNHHN_01525	CDS	408				hypothetical protein
INHMNHHN_01526	CDS	666	trmR_2	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
INHMNHHN_01527	CDS	633				transcriptional regulator
INHMNHHN_01528	CDS	228				hypothetical protein
INHMNHHN_01529	CDS	1956				helicase
INHMNHHN_01530	CDS	759				hypothetical protein
INHMNHHN_01531	CDS	942	rlmL	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
INHMNHHN_01532	CDS	2424				hypothetical protein
INHMNHHN_01533	CDS	1041	aphA			acetylpolyamine aminohydrolase
INHMNHHN_01534	CDS	1092				spermidine/putrescine-binding protein
INHMNHHN_01535	CDS	912				hypothetical protein
INHMNHHN_01536	CDS	1194				hypothetical protein
INHMNHHN_01537	CDS	873				transcriptional regulator
INHMNHHN_01538	CDS	135				hypothetical protein
INHMNHHN_01539	CDS	729	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
INHMNHHN_01540	CDS	1383	glcD_1			glycolate oxidase subunit GlcD
INHMNHHN_01541	CDS	1602				acetolactate synthase
INHMNHHN_01542	CDS	1392				sodium:solute symport protein
INHMNHHN_01543	CDS	1512				transporter
INHMNHHN_01544	CDS	420				hypothetical protein
INHMNHHN_01545	CDS	960	gbuA			guanidinobutyrase
INHMNHHN_01546	CDS	894	gbuR			protein GbuR
INHMNHHN_01547	CDS	1323	bdlA			biofilm dispersion protein
INHMNHHN_01548	CDS	612				hypothetical protein
INHMNHHN_01549	CDS	336				hypothetical protein
INHMNHHN_01550	CDS	1641				ABC transporter ATP-binding protein
INHMNHHN_01551	CDS	1590				hypothetical protein
INHMNHHN_01552	CDS	432				acetyltransferase
INHMNHHN_01553	CDS	2709				cation-transporting P-type ATPase
INHMNHHN_01554	CDS	720	lasR			transcriptional regulator LasR
INHMNHHN_01555	CDS	210	rsaL			regulatory protein RsaL
INHMNHHN_01556	CDS	606	lasI			acyl-homoserine-lactone synthase
INHMNHHN_01557	CDS	1953				hypothetical protein
INHMNHHN_01558	CDS	714				hypothetical protein
INHMNHHN_01559	CDS	1158				resistance-nodulation-cell division (RND) efflux membrane fusion protein
INHMNHHN_01560	CDS	3111				resistance-nodulation-cell division (RND) efflux transporter
INHMNHHN_01561	CDS	690				two-component response regulator
INHMNHHN_01562	CDS	1416				two-component sensor
INHMNHHN_01563	CDS	408	ybaN		COG2832	Inner membrane protein YbaN
INHMNHHN_01564	CDS	588				hypothetical protein
INHMNHHN_01565	CDS	1284				hypothetical protein
INHMNHHN_01566	CDS	522				flagellar basal body protein FliL
INHMNHHN_01567	CDS	972	fliM			flagellar motor switch protein FliM
INHMNHHN_01568	CDS	474	fliN			flagellar motor switch protein FliN
INHMNHHN_01569	CDS	453	fliO			flagellar protein FliO
INHMNHHN_01570	CDS	768	fliP			flagellar biosynthesis protein FliP
INHMNHHN_01571	CDS	270	fliQ			flagellar biosynthesis protein FliQ
INHMNHHN_01572	CDS	777	fliR			flagellar biosynthesis protein FliR
INHMNHHN_01573	CDS	1137	flhB			flagellar biosynthesis protein FlhB
INHMNHHN_01574	CDS	1260				hypothetical protein
INHMNHHN_01575	CDS	1344				hypothetical protein
INHMNHHN_01576	CDS	2124	flhA			flagellar biosynthesis protein FlhA
INHMNHHN_01577	CDS	1290	flhF			flagellar biosynthesis regulator FlhF
INHMNHHN_01578	CDS	834	fleN			flagellar synthesis regulator FleN
INHMNHHN_01579	CDS	720	fliA			flagellar biosynthesis sigma factor FliA
INHMNHHN_01580	CDS	375	cheY			chemotaxis protein CheY
INHMNHHN_01581	CDS	789	cheZ			protein phosphatase CheZ
INHMNHHN_01582	CDS	2262				two-component sensor
INHMNHHN_01583	CDS	1107		3.1.1.61		chemotaxis-specific methylesterase
INHMNHHN_01584	CDS	741	motC			flagellar motor protein
INHMNHHN_01585	CDS	891	motD			flagellar motor protein MotD
INHMNHHN_01586	CDS	789				plasmid partitioning protein
INHMNHHN_01587	CDS	891				hypothetical protein
INHMNHHN_01588	CDS	480				purine-binding chemotaxis protein
INHMNHHN_01589	CDS	408				hypothetical protein
INHMNHHN_01590	CDS	687	gstB	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
INHMNHHN_01591	CDS	972				hypothetical protein
INHMNHHN_01592	CDS	417				hypothetical protein
INHMNHHN_01593	CDS	723				hypothetical protein
INHMNHHN_01594	CDS	738				short-chain dehydrogenase
INHMNHHN_01595	CDS	342				hypothetical protein
INHMNHHN_01596	CDS	555				hypothetical protein
INHMNHHN_01597	CDS	336				hypothetical protein
INHMNHHN_01598	CDS	1581				hypothetical protein
INHMNHHN_01599	CDS	702	ccmA			cytochrome c biogenesis ATP-binding export protein CcmA
INHMNHHN_01600	CDS	672	ccmB			heme exporter protein CcmB
INHMNHHN_01601	CDS	756	ccmC			heme exporter protein CcmC
INHMNHHN_01602	CDS	177				heme exporter protein CcmD
INHMNHHN_01603	CDS	489	ccmE			cytochrome c-type biogenesis protein CcmE
INHMNHHN_01604	CDS	1974	ccmF			cytochrome c-type biogenesis protein CcmF
INHMNHHN_01605	CDS	543	ccmG			cytochrome c-type biogenesis protein CcmG
INHMNHHN_01606	CDS	468	ccmH			cytochrome c-type biogenesis protein CcmH
INHMNHHN_01607	CDS	1224	cycH			cytochrome c-type biogenesis protein CycH
INHMNHHN_01608	CDS	417				hypothetical protein
INHMNHHN_01609	CDS	807				transcriptional regulator
INHMNHHN_01610	CDS	1368				amino acid permease
INHMNHHN_01611	CDS	1101		3.4.11.25		Beta-peptidyl aminopeptidase BapA
INHMNHHN_01612	CDS	1416				carbohydrate kinase
INHMNHHN_01613	CDS	1239				hypothetical protein
INHMNHHN_01614	CDS	1410	lhgD_1	1.1.5.-		L-2-hydroxyglutarate dehydrogenase
